sequence_count,cue_count,preset_count,group_count,effect_count,sequences,cues,presets,groups,effects,hard_value_atoms,preset_ref_atoms,effect_ref_atoms,group_ref_atoms,fixture_id,fixture_name,fixture_type,fixture_mode,fixture_patch
2,10,0,0,0,"[""sequence:0:Tram_Analyz_all_sequences.xml:1"", ""sequence:2:Tram_Analyz_main_sequences.xml:1""]","[""cue:0:1:Tram_Analyz_all_sequences.xml:2"", ""cue:2:0:Tram_Analyz_main_sequences.xml:1"", ""cue:2:14:Tram_Analyz_main_sequences.xml:16"", ""cue:2:16:Tram_Analyz_main_sequences.xml:18"", ""cue:2:2:Tram_Analyz_main_sequences.xml:3"", ""cue:2:3:Tram_Analyz_main_sequences.xml:4"", ""cue:2:49:Tram_Analyz_main_sequences.xml:54"", ""cue:2:53:Tram_Analyz_main_sequences.xml:58"", ""cue:2:85:Tram_Analyz_main_sequences.xml:89"", ""cue:2:86:Tram_Analyz_main_sequences.xml:91""]",[],[],[],10,0,0,0,1001,,,,
3,19,1,1,0,"[""sequence:0:Tram_Analyz_all_sequences.xml:1"", ""sequence:1:Tram_Analyz_all_sequences.xml:2"", ""sequence:2:Tram_Analyz_main_sequences.xml:1""]","[""cue:0:1:Tram_Analyz_all_sequences.xml:2"", ""cue:1:1:Tram_Analyz_all_sequences.xml:2"", ""cue:2:0:Tram_Analyz_main_sequences.xml:1"", ""cue:2:14:Tram_Analyz_main_sequences.xml:16"", ""cue:2:16:Tram_Analyz_main_sequences.xml:18"", ""cue:2:2:Tram_Analyz_main_sequences.xml:3"", ""cue:2:3:Tram_Analyz_main_sequences.xml:4"", ""cue:2:49:Tram_Analyz_main_sequences.xml:54"", ""cue:2:51:Tram_Analyz_main_sequences.xml:56"", ""cue:2:53:Tram_Analyz_main_sequences.xml:58"", ""cue:2:54:Tram_Analyz_main_sequences.xml:59"", ""cue:2:55:Tram_Analyz_main_sequences.xml:60"", ""cue:2:64:Tram_Analyz_main_sequences.xml:69"", ""cue:2:78:Tram_Analyz_main_sequences.xml:83"", ""cue:2:79:Tram_Analyz_main_sequences.xml:84"", ""cue:2:80:Tram_Analyz_main_sequences.xml:85"", ""cue:2:82:Tram_Analyz_main_sequences.xml:86"", ""cue:2:85:Tram_Analyz_main_sequences.xml:89"", ""cue:2:86:Tram_Analyz_main_sequences.xml:91""]","[""preset:0.42:Tram_Analyz_preset_0.xml:34""]","[""group:0:Tram_Analyz_groups.xml:1""]",[],23,12,0,0,1,HelDGB8S 1,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,6,1.001
2,14,0,0,0,"[""sequence:0:Tram_Analyz_all_sequences.xml:1"", ""sequence:2:Tram_Analyz_main_sequences.xml:1""]","[""cue:0:1:Tram_Analyz_all_sequences.xml:2"", ""cue:2:0:Tram_Analyz_main_sequences.xml:1"", ""cue:2:13.5:Tram_Analyz_main_sequences.xml:15"", ""cue:2:14:Tram_Analyz_main_sequences.xml:16"", ""cue:2:16:Tram_Analyz_main_sequences.xml:18"", ""cue:2:2:Tram_Analyz_main_sequences.xml:3"", ""cue:2:3:Tram_Analyz_main_sequences.xml:4"", ""cue:2:44:Tram_Analyz_main_sequences.xml:47"", ""cue:2:46:Tram_Analyz_main_sequences.xml:49"", ""cue:2:49:Tram_Analyz_main_sequences.xml:54"", ""cue:2:52:Tram_Analyz_main_sequences.xml:57"", ""cue:2:53:Tram_Analyz_main_sequences.xml:58"", ""cue:2:85:Tram_Analyz_main_sequences.xml:89"", ""cue:2:86:Tram_Analyz_main_sequences.xml:91""]",[],[],[],14,0,0,0,1002,,,,
7,70,4,3,0,"[""sequence:0:Tram_Analyz_all_sequences.xml:1"", ""sequence:10:Tram_Analyz_all_sequences.xml:11"", ""sequence:1:Tram_Analyz_all_sequences.xml:2"", ""sequence:2:Tram_Analyz_main_sequences.xml:1"", ""sequence:4:Tram_Analyz_all_sequences.xml:5"", ""sequence:5:Tram_Analyz_all_sequences.xml:6"", ""sequence:6:Tram_Analyz_all_sequences.xml:7""]","[""cue:0:1:Tram_Analyz_all_sequences.xml:2"", ""cue:10:1:Tram_Analyz_all_sequences.xml:2"", ""cue:1:1:Tram_Analyz_all_sequences.xml:2"", ""cue:2:0:Tram_Analyz_main_sequences.xml:1"", ""cue:2:13.5:Tram_Analyz_main_sequences.xml:15"", ""cue:2:14:Tram_Analyz_main_sequences.xml:16"", ""cue:2:15:Tram_Analyz_main_sequences.xml:17"", ""cue:2:16:Tram_Analyz_main_sequences.xml:18"", ""cue:2:20:Tram_Analyz_main_sequences.xml:22"", ""cue:2:21:Tram_Analyz_main_sequences.xml:23"", ""cue:2:24:Tram_Analyz_main_sequences.xml:27"", ""cue:2:25:Tram_Analyz_main_sequences.xml:28"", ""cue:2:26:Tram_Analyz_main_sequences.xml:29"", ""cue:2:2:Tram_Analyz_main_sequences.xml:3"", ""cue:2:30.5:Tram_Analyz_main_sequences.xml:33"", ""cue:2:31:Tram_Analyz_main_sequences.xml:34"", ""cue:2:32:Tram_Analyz_main_sequences.xml:35"", ""cue:2:35:Tram_Analyz_main_sequences.xml:38"", ""cue:2:36:Tram_Analyz_main_sequences.xml:39"", ""cue:2:37:Tram_Analyz_main_sequences.xml:40"", ""cue:2:38:Tram_Analyz_main_sequences.xml:41"", ""cue:2:3:Tram_Analyz_main_sequences.xml:4"", ""cue:2:40:Tram_Analyz_main_sequences.xml:43"", ""cue:2:41:Tram_Analyz_main_sequences.xml:44"", ""cue:2:42:Tram_Analyz_main_sequences.xml:45"", ""cue:2:43:Tram_Analyz_main_sequences.xml:46"", ""cue:2:44:Tram_Analyz_main_sequences.xml:47"", ""cue:2:45:Tram_Analyz_main_sequences.xml:48"", ""cue:2:46.6:Tram_Analyz_main_sequences.xml:51"", ""cue:2:46:Tram_Analyz_main_sequences.xml:49"", ""cue:2:49:Tram_Analyz_main_sequences.xml:54"", ""cue:2:4:Tram_Analyz_main_sequences.xml:5"", ""cue:2:51:Tram_Analyz_main_sequences.xml:56"", ""cue:2:52:Tram_Analyz_main_sequences.xml:57"", ""cue:2:53:Tram_Analyz_main_sequences.xml:58"", ""cue:2:54:Tram_Analyz_main_sequences.xml:59"", ""cue:2:55:Tram_Analyz_main_sequences.xml:60"", ""cue:2:57:Tram_Analyz_main_sequences.xml:62"", ""cue:2:58:Tram_Analyz_main_sequences.xml:63"", ""cue:2:5:Tram_Analyz_main_sequences.xml:6"", ""cue:2:60:Tram_Analyz_main_sequences.xml:65"", ""cue:2:61:Tram_Analyz_main_sequences.xml:66"", ""cue:2:62:Tram_Analyz_main_sequences.xml:67"", ""cue:2:63:Tram_Analyz_main_sequences.xml:68"", ""cue:2:64:Tram_Analyz_main_sequences.xml:69"", ""cue:2:65:Tram_Analyz_main_sequences.xml:70"", ""cue:2:66:Tram_Analyz_main_sequences.xml:71"", ""cue:2:68:Tram_Analyz_main_sequences.xml:73"", ""cue:2:69:Tram_Analyz_main_sequences.xml:74"", ""cue:2:70:Tram_Analyz_main_sequences.xml:75"", ""cue:2:71:Tram_Analyz_main_sequences.xml:76"", ""cue:2:72:Tram_Analyz_main_sequences.xml:77"", ""cue:2:73:Tram_Analyz_main_sequences.xml:78"", ""cue:2:74:Tram_Analyz_main_sequences.xml:79"", ""cue:2:75:Tram_Analyz_main_sequences.xml:80"", ""cue:2:76:Tram_Analyz_main_sequences.xml:81"", ""cue:2:77:Tram_Analyz_main_sequences.xml:82"", ""cue:2:78:Tram_Analyz_main_sequences.xml:83"", ""cue:2:79:Tram_Analyz_main_sequences.xml:84"", ""cue:2:7:Tram_Analyz_main_sequences.xml:8"", ""cue:2:80:Tram_Analyz_main_sequences.xml:85"", ""cue:2:82:Tram_Analyz_main_sequences.xml:86"", ""cue:2:84:Tram_Analyz_main_sequences.xml:88"", ""cue:2:85:Tram_Analyz_main_sequences.xml:89"", ""cue:2:86:Tram_Analyz_main_sequences.xml:91"", ""cue:2:8:Tram_Analyz_main_sequences.xml:9"", ""cue:2:9:Tram_Analyz_main_sequences.xml:10"", ""cue:4:1:Tram_Analyz_all_sequences.xml:2"", ""cue:5:1:Tram_Analyz_all_sequences.xml:2"", ""cue:6:1:Tram_Analyz_all_sequences.xml:2""]","[""preset:0.11:Tram_Analyz_preset_0.xml:10"", ""preset:0.42:Tram_Analyz_preset_0.xml:34"", ""preset:0.78:Tram_Analyz_preset_0.xml:55"", ""preset:0.9:Tram_Analyz_preset_0.xml:8""]","[""group:0:Tram_Analyz_groups.xml:1"", ""group:5:Tram_Analyz_groups.xml:4"", ""group:6:Tram_Analyz_groups.xml:5""]",[],35,21,0,0,2,HelDGB8S 2,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,6,1.025
2,14,0,0,0,"[""sequence:0:Tram_Analyz_all_sequences.xml:1"", ""sequence:2:Tram_Analyz_main_sequences.xml:1""]","[""cue:0:1:Tram_Analyz_all_sequences.xml:2"", ""cue:2:0:Tram_Analyz_main_sequences.xml:1"", ""cue:2:13.5:Tram_Analyz_main_sequences.xml:15"", ""cue:2:14:Tram_Analyz_main_sequences.xml:16"", ""cue:2:16:Tram_Analyz_main_sequences.xml:18"", ""cue:2:2:Tram_Analyz_main_sequences.xml:3"", ""cue:2:3:Tram_Analyz_main_sequences.xml:4"", ""cue:2:44:Tram_Analyz_main_sequences.xml:47"", ""cue:2:46:Tram_Analyz_main_sequences.xml:49"", ""cue:2:49:Tram_Analyz_main_sequences.xml:54"", ""cue:2:52:Tram_Analyz_main_sequences.xml:57"", ""cue:2:53:Tram_Analyz_main_sequences.xml:58"", ""cue:2:85:Tram_Analyz_main_sequences.xml:89"", ""cue:2:86:Tram_Analyz_main_sequences.xml:91""]",[],[],[],14,0,0,0,1003,,,,
7,68,3,3,0,"[""sequence:0:Tram_Analyz_all_sequences.xml:1"", ""sequence:10:Tram_Analyz_all_sequences.xml:11"", ""sequence:1:Tram_Analyz_all_sequences.xml:2"", ""sequence:2:Tram_Analyz_main_sequences.xml:1"", ""sequence:4:Tram_Analyz_all_sequences.xml:5"", ""sequence:5:Tram_Analyz_all_sequences.xml:6"", ""sequence:6:Tram_Analyz_all_sequences.xml:7""]","[""cue:0:1:Tram_Analyz_all_sequences.xml:2"", ""cue:10:1:Tram_Analyz_all_sequences.xml:2"", ""cue:1:1:Tram_Analyz_all_sequences.xml:2"", ""cue:2:0:Tram_Analyz_main_sequences.xml:1"", ""cue:2:13.5:Tram_Analyz_main_sequences.xml:15"", ""cue:2:14:Tram_Analyz_main_sequences.xml:16"", ""cue:2:15:Tram_Analyz_main_sequences.xml:17"", ""cue:2:16:Tram_Analyz_main_sequences.xml:18"", ""cue:2:20:Tram_Analyz_main_sequences.xml:22"", ""cue:2:21:Tram_Analyz_main_sequences.xml:23"", ""cue:2:24:Tram_Analyz_main_sequences.xml:27"", ""cue:2:25:Tram_Analyz_main_sequences.xml:28"", ""cue:2:26:Tram_Analyz_main_sequences.xml:29"", ""cue:2:2:Tram_Analyz_main_sequences.xml:3"", ""cue:2:30.5:Tram_Analyz_main_sequences.xml:33"", ""cue:2:31:Tram_Analyz_main_sequences.xml:34"", ""cue:2:32:Tram_Analyz_main_sequences.xml:35"", ""cue:2:35:Tram_Analyz_main_sequences.xml:38"", ""cue:2:36:Tram_Analyz_main_sequences.xml:39"", ""cue:2:37:Tram_Analyz_main_sequences.xml:40"", ""cue:2:38:Tram_Analyz_main_sequences.xml:41"", ""cue:2:3:Tram_Analyz_main_sequences.xml:4"", ""cue:2:40:Tram_Analyz_main_sequences.xml:43"", ""cue:2:41:Tram_Analyz_main_sequences.xml:44"", ""cue:2:42:Tram_Analyz_main_sequences.xml:45"", ""cue:2:43:Tram_Analyz_main_sequences.xml:46"", ""cue:2:44:Tram_Analyz_main_sequences.xml:47"", ""cue:2:45:Tram_Analyz_main_sequences.xml:48"", ""cue:2:46.6:Tram_Analyz_main_sequences.xml:51"", ""cue:2:46:Tram_Analyz_main_sequences.xml:49"", ""cue:2:49:Tram_Analyz_main_sequences.xml:54"", ""cue:2:51:Tram_Analyz_main_sequences.xml:56"", ""cue:2:52:Tram_Analyz_main_sequences.xml:57"", ""cue:2:53:Tram_Analyz_main_sequences.xml:58"", ""cue:2:54:Tram_Analyz_main_sequences.xml:59"", ""cue:2:55:Tram_Analyz_main_sequences.xml:60"", ""cue:2:57:Tram_Analyz_main_sequences.xml:62"", ""cue:2:58:Tram_Analyz_main_sequences.xml:63"", ""cue:2:5:Tram_Analyz_main_sequences.xml:6"", ""cue:2:60:Tram_Analyz_main_sequences.xml:65"", ""cue:2:61:Tram_Analyz_main_sequences.xml:66"", ""cue:2:62:Tram_Analyz_main_sequences.xml:67"", ""cue:2:63:Tram_Analyz_main_sequences.xml:68"", ""cue:2:64:Tram_Analyz_main_sequences.xml:69"", ""cue:2:65:Tram_Analyz_main_sequences.xml:70"", ""cue:2:66:Tram_Analyz_main_sequences.xml:71"", ""cue:2:68:Tram_Analyz_main_sequences.xml:73"", ""cue:2:69:Tram_Analyz_main_sequences.xml:74"", ""cue:2:70:Tram_Analyz_main_sequences.xml:75"", ""cue:2:71:Tram_Analyz_main_sequences.xml:76"", ""cue:2:72:Tram_Analyz_main_sequences.xml:77"", ""cue:2:73:Tram_Analyz_main_sequences.xml:78"", ""cue:2:74:Tram_Analyz_main_sequences.xml:79"", ""cue:2:75:Tram_Analyz_main_sequences.xml:80"", ""cue:2:76:Tram_Analyz_main_sequences.xml:81"", ""cue:2:77:Tram_Analyz_main_sequences.xml:82"", ""cue:2:78:Tram_Analyz_main_sequences.xml:83"", ""cue:2:79:Tram_Analyz_main_sequences.xml:84"", ""cue:2:80:Tram_Analyz_main_sequences.xml:85"", ""cue:2:82:Tram_Analyz_main_sequences.xml:86"", ""cue:2:84:Tram_Analyz_main_sequences.xml:88"", ""cue:2:85:Tram_Analyz_main_sequences.xml:89"", ""cue:2:86:Tram_Analyz_main_sequences.xml:91"", ""cue:2:8:Tram_Analyz_main_sequences.xml:9"", ""cue:2:9:Tram_Analyz_main_sequences.xml:10"", ""cue:4:1:Tram_Analyz_all_sequences.xml:2"", ""cue:5:1:Tram_Analyz_all_sequences.xml:2"", ""cue:6:1:Tram_Analyz_all_sequences.xml:2""]","[""preset:0.42:Tram_Analyz_preset_0.xml:34"", ""preset:0.78:Tram_Analyz_preset_0.xml:55"", ""preset:0.9:Tram_Analyz_preset_0.xml:8""]","[""group:0:Tram_Analyz_groups.xml:1"", ""group:5:Tram_Analyz_groups.xml:4"", ""group:6:Tram_Analyz_groups.xml:5""]",[],29,18,0,0,3,HelDGB8S 3,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,6,1.049
2,11,0,0,0,"[""sequence:0:Tram_Analyz_all_sequences.xml:1"", ""sequence:2:Tram_Analyz_main_sequences.xml:1""]","[""cue:0:1:Tram_Analyz_all_sequences.xml:2"", ""cue:2:0:Tram_Analyz_main_sequences.xml:1"", ""cue:2:12:Tram_Analyz_main_sequences.xml:13"", ""cue:2:14:Tram_Analyz_main_sequences.xml:16"", ""cue:2:16:Tram_Analyz_main_sequences.xml:18"", ""cue:2:2:Tram_Analyz_main_sequences.xml:3"", ""cue:2:3:Tram_Analyz_main_sequences.xml:4"", ""cue:2:49:Tram_Analyz_main_sequences.xml:54"", ""cue:2:53:Tram_Analyz_main_sequences.xml:58"", ""cue:2:85:Tram_Analyz_main_sequences.xml:89"", ""cue:2:86:Tram_Analyz_main_sequences.xml:91""]",[],[],[],11,0,0,0,1004,,,,
7,67,3,3,0,"[""sequence:0:Tram_Analyz_all_sequences.xml:1"", ""sequence:10:Tram_Analyz_all_sequences.xml:11"", ""sequence:1:Tram_Analyz_all_sequences.xml:2"", ""sequence:2:Tram_Analyz_main_sequences.xml:1"", ""sequence:4:Tram_Analyz_all_sequences.xml:5"", ""sequence:5:Tram_Analyz_all_sequences.xml:6"", ""sequence:6:Tram_Analyz_all_sequences.xml:7""]","[""cue:0:1:Tram_Analyz_all_sequences.xml:2"", ""cue:10:1:Tram_Analyz_all_sequences.xml:2"", ""cue:1:1:Tram_Analyz_all_sequences.xml:2"", ""cue:2:0:Tram_Analyz_main_sequences.xml:1"", ""cue:2:12:Tram_Analyz_main_sequences.xml:13"", ""cue:2:14:Tram_Analyz_main_sequences.xml:16"", ""cue:2:15:Tram_Analyz_main_sequences.xml:17"", ""cue:2:16:Tram_Analyz_main_sequences.xml:18"", ""cue:2:20:Tram_Analyz_main_sequences.xml:22"", ""cue:2:21:Tram_Analyz_main_sequences.xml:23"", ""cue:2:24:Tram_Analyz_main_sequences.xml:27"", ""cue:2:25:Tram_Analyz_main_sequences.xml:28"", ""cue:2:26:Tram_Analyz_main_sequences.xml:29"", ""cue:2:2:Tram_Analyz_main_sequences.xml:3"", ""cue:2:30.5:Tram_Analyz_main_sequences.xml:33"", ""cue:2:31:Tram_Analyz_main_sequences.xml:34"", ""cue:2:32:Tram_Analyz_main_sequences.xml:35"", ""cue:2:35:Tram_Analyz_main_sequences.xml:38"", ""cue:2:36:Tram_Analyz_main_sequences.xml:39"", ""cue:2:37:Tram_Analyz_main_sequences.xml:40"", ""cue:2:38:Tram_Analyz_main_sequences.xml:41"", ""cue:2:3:Tram_Analyz_main_sequences.xml:4"", ""cue:2:40:Tram_Analyz_main_sequences.xml:43"", ""cue:2:41:Tram_Analyz_main_sequences.xml:44"", ""cue:2:42:Tram_Analyz_main_sequences.xml:45"", ""cue:2:43:Tram_Analyz_main_sequences.xml:46"", ""cue:2:45:Tram_Analyz_main_sequences.xml:48"", ""cue:2:46.6:Tram_Analyz_main_sequences.xml:51"", ""cue:2:46:Tram_Analyz_main_sequences.xml:49"", ""cue:2:49:Tram_Analyz_main_sequences.xml:54"", ""cue:2:51:Tram_Analyz_main_sequences.xml:56"", ""cue:2:52:Tram_Analyz_main_sequences.xml:57"", ""cue:2:53:Tram_Analyz_main_sequences.xml:58"", ""cue:2:54:Tram_Analyz_main_sequences.xml:59"", ""cue:2:55:Tram_Analyz_main_sequences.xml:60"", ""cue:2:57:Tram_Analyz_main_sequences.xml:62"", ""cue:2:58:Tram_Analyz_main_sequences.xml:63"", ""cue:2:5:Tram_Analyz_main_sequences.xml:6"", ""cue:2:60:Tram_Analyz_main_sequences.xml:65"", ""cue:2:61:Tram_Analyz_main_sequences.xml:66"", ""cue:2:62:Tram_Analyz_main_sequences.xml:67"", ""cue:2:63:Tram_Analyz_main_sequences.xml:68"", ""cue:2:64:Tram_Analyz_main_sequences.xml:69"", ""cue:2:65:Tram_Analyz_main_sequences.xml:70"", ""cue:2:66:Tram_Analyz_main_sequences.xml:71"", ""cue:2:68:Tram_Analyz_main_sequences.xml:73"", ""cue:2:69:Tram_Analyz_main_sequences.xml:74"", ""cue:2:70:Tram_Analyz_main_sequences.xml:75"", ""cue:2:71:Tram_Analyz_main_sequences.xml:76"", ""cue:2:72:Tram_Analyz_main_sequences.xml:77"", ""cue:2:73:Tram_Analyz_main_sequences.xml:78"", ""cue:2:74:Tram_Analyz_main_sequences.xml:79"", ""cue:2:75:Tram_Analyz_main_sequences.xml:80"", ""cue:2:76:Tram_Analyz_main_sequences.xml:81"", ""cue:2:77:Tram_Analyz_main_sequences.xml:82"", ""cue:2:78:Tram_Analyz_main_sequences.xml:83"", ""cue:2:79:Tram_Analyz_main_sequences.xml:84"", ""cue:2:80:Tram_Analyz_main_sequences.xml:85"", ""cue:2:82:Tram_Analyz_main_sequences.xml:86"", ""cue:2:84:Tram_Analyz_main_sequences.xml:88"", ""cue:2:85:Tram_Analyz_main_sequences.xml:89"", ""cue:2:86:Tram_Analyz_main_sequences.xml:91"", ""cue:2:8:Tram_Analyz_main_sequences.xml:9"", ""cue:2:9:Tram_Analyz_main_sequences.xml:10"", ""cue:4:1:Tram_Analyz_all_sequences.xml:2"", ""cue:5:1:Tram_Analyz_all_sequences.xml:2"", ""cue:6:1:Tram_Analyz_all_sequences.xml:2""]","[""preset:0.42:Tram_Analyz_preset_0.xml:34"", ""preset:0.78:Tram_Analyz_preset_0.xml:55"", ""preset:0.9:Tram_Analyz_preset_0.xml:8""]","[""group:0:Tram_Analyz_groups.xml:1"", ""group:5:Tram_Analyz_groups.xml:4"", ""group:6:Tram_Analyz_groups.xml:5""]",[],25,18,0,0,4,HelDGB8S 4,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,6,1.073
6,63,3,3,0,"[""sequence:10:Tram_Analyz_all_sequences.xml:11"", ""sequence:1:Tram_Analyz_all_sequences.xml:2"", ""sequence:2:Tram_Analyz_main_sequences.xml:1"", ""sequence:4:Tram_Analyz_all_sequences.xml:5"", ""sequence:5:Tram_Analyz_all_sequences.xml:6"", ""sequence:6:Tram_Analyz_all_sequences.xml:7""]","[""cue:10:1:Tram_Analyz_all_sequences.xml:2"", ""cue:1:1:Tram_Analyz_all_sequences.xml:2"", ""cue:2:0:Tram_Analyz_main_sequences.xml:1"", ""cue:2:14:Tram_Analyz_main_sequences.xml:16"", ""cue:2:15:Tram_Analyz_main_sequences.xml:17"", ""cue:2:16:Tram_Analyz_main_sequences.xml:18"", ""cue:2:20:Tram_Analyz_main_sequences.xml:22"", ""cue:2:21:Tram_Analyz_main_sequences.xml:23"", ""cue:2:24:Tram_Analyz_main_sequences.xml:27"", ""cue:2:25:Tram_Analyz_main_sequences.xml:28"", ""cue:2:26:Tram_Analyz_main_sequences.xml:29"", ""cue:2:30.5:Tram_Analyz_main_sequences.xml:33"", ""cue:2:31:Tram_Analyz_main_sequences.xml:34"", ""cue:2:32:Tram_Analyz_main_sequences.xml:35"", ""cue:2:35:Tram_Analyz_main_sequences.xml:38"", ""cue:2:36:Tram_Analyz_main_sequences.xml:39"", ""cue:2:37:Tram_Analyz_main_sequences.xml:40"", ""cue:2:38:Tram_Analyz_main_sequences.xml:41"", ""cue:2:40:Tram_Analyz_main_sequences.xml:43"", ""cue:2:41:Tram_Analyz_main_sequences.xml:44"", ""cue:2:42:Tram_Analyz_main_sequences.xml:45"", ""cue:2:43:Tram_Analyz_main_sequences.xml:46"", ""cue:2:45:Tram_Analyz_main_sequences.xml:48"", ""cue:2:46.6:Tram_Analyz_main_sequences.xml:51"", ""cue:2:46:Tram_Analyz_main_sequences.xml:49"", ""cue:2:49:Tram_Analyz_main_sequences.xml:54"", ""cue:2:51:Tram_Analyz_main_sequences.xml:56"", ""cue:2:52:Tram_Analyz_main_sequences.xml:57"", ""cue:2:53:Tram_Analyz_main_sequences.xml:58"", ""cue:2:54:Tram_Analyz_main_sequences.xml:59"", ""cue:2:55:Tram_Analyz_main_sequences.xml:60"", ""cue:2:57:Tram_Analyz_main_sequences.xml:62"", ""cue:2:58:Tram_Analyz_main_sequences.xml:63"", ""cue:2:5:Tram_Analyz_main_sequences.xml:6"", ""cue:2:60:Tram_Analyz_main_sequences.xml:65"", ""cue:2:61:Tram_Analyz_main_sequences.xml:66"", ""cue:2:62:Tram_Analyz_main_sequences.xml:67"", ""cue:2:63:Tram_Analyz_main_sequences.xml:68"", ""cue:2:64:Tram_Analyz_main_sequences.xml:69"", ""cue:2:65:Tram_Analyz_main_sequences.xml:70"", ""cue:2:66:Tram_Analyz_main_sequences.xml:71"", ""cue:2:68:Tram_Analyz_main_sequences.xml:73"", ""cue:2:69:Tram_Analyz_main_sequences.xml:74"", ""cue:2:70:Tram_Analyz_main_sequences.xml:75"", ""cue:2:71:Tram_Analyz_main_sequences.xml:76"", ""cue:2:72:Tram_Analyz_main_sequences.xml:77"", ""cue:2:73:Tram_Analyz_main_sequences.xml:78"", ""cue:2:74:Tram_Analyz_main_sequences.xml:79"", ""cue:2:75:Tram_Analyz_main_sequences.xml:80"", ""cue:2:76:Tram_Analyz_main_sequences.xml:81"", ""cue:2:77:Tram_Analyz_main_sequences.xml:82"", ""cue:2:78:Tram_Analyz_main_sequences.xml:83"", ""cue:2:79:Tram_Analyz_main_sequences.xml:84"", ""cue:2:80:Tram_Analyz_main_sequences.xml:85"", ""cue:2:82:Tram_Analyz_main_sequences.xml:86"", ""cue:2:84:Tram_Analyz_main_sequences.xml:88"", ""cue:2:85:Tram_Analyz_main_sequences.xml:89"", ""cue:2:86:Tram_Analyz_main_sequences.xml:91"", ""cue:2:8:Tram_Analyz_main_sequences.xml:9"", ""cue:2:9:Tram_Analyz_main_sequences.xml:10"", ""cue:4:1:Tram_Analyz_all_sequences.xml:2"", ""cue:5:1:Tram_Analyz_all_sequences.xml:2"", ""cue:6:1:Tram_Analyz_all_sequences.xml:2""]","[""preset:0.42:Tram_Analyz_preset_0.xml:34"", ""preset:0.78:Tram_Analyz_preset_0.xml:55"", ""preset:0.9:Tram_Analyz_preset_0.xml:8""]","[""group:0:Tram_Analyz_groups.xml:1"", ""group:5:Tram_Analyz_groups.xml:4"", ""group:8:Tram_Analyz_groups.xml:6""]",[],38,24,0,0,5,HelDGB8S 5,6 Helios Tube 42: RGB RGB - 8 Pixels - Strobe Off,6,1.097
