sequence_number,sequence_name,cue_number,cue_name,attribute,raw_value,value_type,fixture_id,fixture_name,fixture_type,fixture_patch,reference_target,flags,source_path,is_hard_value,source_file
0,Main QJU,17,prichazi stanley,COLORRGB5,56.125359,hard,4,RSpiide3 4,6 SPIIDER 33CH Mode 3,3.067,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,17,prichazi stanley,ZOOM,80,hard,4,RSpiide3 4,6 SPIIDER 33CH Mode 3,3.067,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,17,prichazi stanley,COLORRGB1,40.550808,hard,5,RSpiide3 5,6 SPIIDER 33CH Mode 3,,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,17,prichazi stanley,COLORRGB2,43.874649,hard,5,RSpiide3 5,6 SPIIDER 33CH Mode 3,,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,17,prichazi stanley,COLORRGB3,9.9999997e-06,hard,5,RSpiide3 5,6 SPIIDER 33CH Mode 3,,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,17,prichazi stanley,COLORRGB5,56.125359,hard,5,RSpiide3 5,6 SPIIDER 33CH Mode 3,,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,17,prichazi stanley,PAN,-16.195883,hard,6,RSpiide3 6,6 SPIIDER 33CH Mode 3,3.100,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,17,prichazi stanley,TILT,49.952053,hard,6,RSpiide3 6,6 SPIIDER 33CH Mode 3,3.100,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,17,prichazi stanley,COLORRGB1,40.550808,hard,6,RSpiide3 6,6 SPIIDER 33CH Mode 3,3.100,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,17,prichazi stanley,COLORRGB2,43.874649,hard,6,RSpiide3 6,6 SPIIDER 33CH Mode 3,3.100,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,17,prichazi stanley,COLORRGB3,9.9999997e-06,hard,6,RSpiide3 6,6 SPIIDER 33CH Mode 3,3.100,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,17,prichazi stanley,COLORRGB5,56.125359,hard,6,RSpiide3 6,6 SPIIDER 33CH Mode 3,3.100,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,17,prichazi stanley,ZOOM,80,hard,6,RSpiide3 6,6 SPIIDER 33CH Mode 3,3.100,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,17,prichazi stanley,COLORRGB1,40.550808,hard,7,RSpiide3 7,6 SPIIDER 33CH Mode 3,3.133,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,17,prichazi stanley,COLORRGB2,43.874649,hard,7,RSpiide3 7,6 SPIIDER 33CH Mode 3,3.133,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,17,prichazi stanley,COLORRGB3,9.9999997e-06,hard,7,RSpiide3 7,6 SPIIDER 33CH Mode 3,3.133,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,17,prichazi stanley,COLORRGB5,56.125359,hard,7,RSpiide3 7,6 SPIIDER 33CH Mode 3,3.133,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,17,prichazi stanley,COLORRGB1,40.550808,hard,8,RSpiide3 8,6 SPIIDER 33CH Mode 3,3.166,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,17,prichazi stanley,COLORRGB2,43.874649,hard,8,RSpiide3 8,6 SPIIDER 33CH Mode 3,3.166,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,17,prichazi stanley,COLORRGB3,9.9999997e-06,hard,8,RSpiide3 8,6 SPIIDER 33CH Mode 3,3.166,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,17,prichazi stanley,COLORRGB5,56.125359,hard,8,RSpiide3 8,6 SPIIDER 33CH Mode 3,3.166,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,17,prichazi stanley,COLORRGB1,40.550812,hard,222,R3LEDWm2 1,9 Robin 300 LEDWash Mode 2,6.001,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,17,prichazi stanley,COLORRGB2,43.874653,hard,222,R3LEDWm2 1,9 Robin 300 LEDWash Mode 2,6.001,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,17,prichazi stanley,COLORRGB3,1.9999998e-05,hard,222,R3LEDWm2 1,9 Robin 300 LEDWash Mode 2,6.001,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,17,prichazi stanley,COLORRGB5,56.125374,hard,222,R3LEDWm2 1,9 Robin 300 LEDWash Mode 2,6.001,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,17,prichazi stanley,DIM,0,hard,1,RSpiide3 1,6 SPIIDER 33CH Mode 3,3.001,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,17,prichazi stanley,DIM,0,hard,2,RSpiide3 2,6 SPIIDER 33CH Mode 3,,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,17,prichazi stanley,DIM,0,hard,3,RSpiide3 3,6 SPIIDER 33CH Mode 3,3.034,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,17,prichazi stanley,DIM,0,hard,4,RSpiide3 4,6 SPIIDER 33CH Mode 3,3.067,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,17,prichazi stanley,DIM,0,hard,5,RSpiide3 5,6 SPIIDER 33CH Mode 3,,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,17,prichazi stanley,DIM,0,hard,6,RSpiide3 6,6 SPIIDER 33CH Mode 3,3.100,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,17,prichazi stanley,DIM,0,hard,7,RSpiide3 7,6 SPIIDER 33CH Mode 3,3.133,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,17,prichazi stanley,DIM,0,hard,8,RSpiide3 8,6 SPIIDER 33CH Mode 3,3.166,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,17,prichazi stanley,DIM,0,hard,9,,,,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,17,prichazi stanley,DIM,0,hard,10,,,,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,17,prichazi stanley,DIM,0,hard,11,,,,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,17,prichazi stanley,DIM,0,hard,12,,,,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,17,prichazi stanley,DIM,0,hard,13,,,,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,17,prichazi stanley,DIM,0,hard,14,,,,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,17,prichazi stanley,DIM,0,hard,15,,,,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,17,prichazi stanley,DIM,0,hard,16,,,,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,17,prichazi stanley,DIM,0,hard,17,,,,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,17,prichazi stanley,DIM,0,hard,18,,,,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,17,prichazi stanley,DIM,30,hard,51,LUMI 1,11 Lumipix 16H 8 channel,7.001,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,17,prichazi stanley,DIM,30,hard,52,LUMI 2,11 Lumipix 16H 8 channel,7.009,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,17,prichazi stanley,DIM,30,hard,53,LUMI 3,11 Lumipix 16H 8 channel,7.017,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,17,prichazi stanley,DIM,30,hard,54,,,,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,17,prichazi stanley,DIM,0,hard,65,,,,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,17,prichazi stanley,DIM,50,hard,64,,,,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,17,prichazi stanley,DIM,50,hard,63,,,,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,17,prichazi stanley,DIM,50,hard,62,,,,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,17,prichazi stanley,basic_fade,10,hard,,,,,,"[""timing""]",Cue/CuePart,True,exports\patch666_main_sequences.xml
0,Main QJU,18,stella arrives,DIM,39.5,hard,1,RSpiide3 1,6 SPIIDER 33CH Mode 3,3.001,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,18,stella arrives,SPLITFADE,0,hard,1,RSpiide3 1,6 SPIIDER 33CH Mode 3,3.001,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,18,stella arrives,OFFSETSHAPE,0,hard,1,RSpiide3 1,6 SPIIDER 33CH Mode 3,3.001,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,18,stella arrives,BACKGROUNDSEL,0,hard,1,RSpiide3 1,6 SPIIDER 33CH Mode 3,3.001,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,18,stella arrives,COLORMIXER,0,hard,1,RSpiide3 1,6 SPIIDER 33CH Mode 3,3.001,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,18,stella arrives,COLORRGB1,99.999977,hard,1,RSpiide3 1,6 SPIIDER 33CH Mode 3,3.001,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,18,stella arrives,COLORRGB2,41.27076,hard,1,RSpiide3 1,6 SPIIDER 33CH Mode 3,3.001,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,18,stella arrives,COLORRGB3,1.8701264,hard,1,RSpiide3 1,6 SPIIDER 33CH Mode 3,3.001,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,18,stella arrives,COLORRGB5,13.675235,hard,1,RSpiide3 1,6 SPIIDER 33CH Mode 3,3.001,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,18,stella arrives,CTC,0,hard,1,RSpiide3 1,6 SPIIDER 33CH Mode 3,3.001,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,18,stella arrives,COLORMIXMODE,0,hard,1,RSpiide3 1,6 SPIIDER 33CH Mode 3,3.001,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,18,stella arrives,SHAPESEL,0,hard,1,RSpiide3 1,6 SPIIDER 33CH Mode 3,3.001,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,18,stella arrives,SHAPESPEED,0,hard,1,RSpiide3 1,6 SPIIDER 33CH Mode 3,3.001,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,18,stella arrives,SHAPEFADE,0,hard,1,RSpiide3 1,6 SPIIDER 33CH Mode 3,3.001,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,18,stella arrives,REDSHAPE,100,hard,1,RSpiide3 1,6 SPIIDER 33CH Mode 3,3.001,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,18,stella arrives,GREENSHAPE,100,hard,1,RSpiide3 1,6 SPIIDER 33CH Mode 3,3.001,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,18,stella arrives,BLUESHAPE,100,hard,1,RSpiide3 1,6 SPIIDER 33CH Mode 3,3.001,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,18,stella arrives,WHITESHAPE,100,hard,1,RSpiide3 1,6 SPIIDER 33CH Mode 3,3.001,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,18,stella arrives,COLORMIXER,0,hard,2,RSpiide3 2,6 SPIIDER 33CH Mode 3,,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,18,stella arrives,COLORRGB1,99.999977,hard,2,RSpiide3 2,6 SPIIDER 33CH Mode 3,,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,18,stella arrives,COLORRGB2,41.27076,hard,2,RSpiide3 2,6 SPIIDER 33CH Mode 3,,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,18,stella arrives,COLORRGB3,1.8701264,hard,2,RSpiide3 2,6 SPIIDER 33CH Mode 3,,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,18,stella arrives,COLORRGB5,13.675235,hard,2,RSpiide3 2,6 SPIIDER 33CH Mode 3,,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,18,stella arrives,SPLITFADE,0,hard,3,RSpiide3 3,6 SPIIDER 33CH Mode 3,3.034,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,18,stella arrives,OFFSETSHAPE,0,hard,3,RSpiide3 3,6 SPIIDER 33CH Mode 3,3.034,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,18,stella arrives,BACKGROUNDSEL,0,hard,3,RSpiide3 3,6 SPIIDER 33CH Mode 3,3.034,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,18,stella arrives,COLORMIXER,0,hard,3,RSpiide3 3,6 SPIIDER 33CH Mode 3,3.034,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,18,stella arrives,COLORRGB1,99.999977,hard,3,RSpiide3 3,6 SPIIDER 33CH Mode 3,3.034,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,18,stella arrives,COLORRGB2,41.27076,hard,3,RSpiide3 3,6 SPIIDER 33CH Mode 3,3.034,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,18,stella arrives,COLORRGB3,1.8701264,hard,3,RSpiide3 3,6 SPIIDER 33CH Mode 3,3.034,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,18,stella arrives,COLORRGB5,13.675235,hard,3,RSpiide3 3,6 SPIIDER 33CH Mode 3,3.034,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,18,stella arrives,CTC,0,hard,3,RSpiide3 3,6 SPIIDER 33CH Mode 3,3.034,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,18,stella arrives,COLORMIXMODE,0,hard,3,RSpiide3 3,6 SPIIDER 33CH Mode 3,3.034,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,18,stella arrives,SHAPESEL,0,hard,3,RSpiide3 3,6 SPIIDER 33CH Mode 3,3.034,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,18,stella arrives,SHAPESPEED,0,hard,3,RSpiide3 3,6 SPIIDER 33CH Mode 3,3.034,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,18,stella arrives,SHAPEFADE,0,hard,3,RSpiide3 3,6 SPIIDER 33CH Mode 3,3.034,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,18,stella arrives,REDSHAPE,100,hard,3,RSpiide3 3,6 SPIIDER 33CH Mode 3,3.034,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,18,stella arrives,GREENSHAPE,100,hard,3,RSpiide3 3,6 SPIIDER 33CH Mode 3,3.034,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,18,stella arrives,BLUESHAPE,100,hard,3,RSpiide3 3,6 SPIIDER 33CH Mode 3,3.034,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,18,stella arrives,WHITESHAPE,100,hard,3,RSpiide3 3,6 SPIIDER 33CH Mode 3,3.034,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,18,stella arrives,SPLITFADE,0,hard,4,RSpiide3 4,6 SPIIDER 33CH Mode 3,3.067,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,18,stella arrives,OFFSETSHAPE,0,hard,4,RSpiide3 4,6 SPIIDER 33CH Mode 3,3.067,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,18,stella arrives,BACKGROUNDSEL,0,hard,4,RSpiide3 4,6 SPIIDER 33CH Mode 3,3.067,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,18,stella arrives,COLORMIXER,0,hard,4,RSpiide3 4,6 SPIIDER 33CH Mode 3,3.067,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,18,stella arrives,COLORRGB1,99.999977,hard,4,RSpiide3 4,6 SPIIDER 33CH Mode 3,3.067,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,18,stella arrives,COLORRGB2,41.27076,hard,4,RSpiide3 4,6 SPIIDER 33CH Mode 3,3.067,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,18,stella arrives,COLORRGB3,1.8701264,hard,4,RSpiide3 4,6 SPIIDER 33CH Mode 3,3.067,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,18,stella arrives,COLORRGB5,13.675235,hard,4,RSpiide3 4,6 SPIIDER 33CH Mode 3,3.067,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,18,stella arrives,CTC,0,hard,4,RSpiide3 4,6 SPIIDER 33CH Mode 3,3.067,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,18,stella arrives,COLORMIXMODE,0,hard,4,RSpiide3 4,6 SPIIDER 33CH Mode 3,3.067,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,18,stella arrives,SHAPESEL,0,hard,4,RSpiide3 4,6 SPIIDER 33CH Mode 3,3.067,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,18,stella arrives,SHAPESPEED,0,hard,4,RSpiide3 4,6 SPIIDER 33CH Mode 3,3.067,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,18,stella arrives,SHAPEFADE,0,hard,4,RSpiide3 4,6 SPIIDER 33CH Mode 3,3.067,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,18,stella arrives,REDSHAPE,100,hard,4,RSpiide3 4,6 SPIIDER 33CH Mode 3,3.067,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,18,stella arrives,GREENSHAPE,100,hard,4,RSpiide3 4,6 SPIIDER 33CH Mode 3,3.067,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,18,stella arrives,BLUESHAPE,100,hard,4,RSpiide3 4,6 SPIIDER 33CH Mode 3,3.067,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,18,stella arrives,WHITESHAPE,100,hard,4,RSpiide3 4,6 SPIIDER 33CH Mode 3,3.067,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,18,stella arrives,SPLITFADE,0,hard,5,RSpiide3 5,6 SPIIDER 33CH Mode 3,,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,18,stella arrives,OFFSETSHAPE,0,hard,5,RSpiide3 5,6 SPIIDER 33CH Mode 3,,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,18,stella arrives,BACKGROUNDSEL,0,hard,5,RSpiide3 5,6 SPIIDER 33CH Mode 3,,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,18,stella arrives,COLORMIXER,0,hard,5,RSpiide3 5,6 SPIIDER 33CH Mode 3,,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,18,stella arrives,COLORRGB1,99.999977,hard,5,RSpiide3 5,6 SPIIDER 33CH Mode 3,,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,18,stella arrives,COLORRGB2,41.27076,hard,5,RSpiide3 5,6 SPIIDER 33CH Mode 3,,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,18,stella arrives,COLORRGB3,1.8701264,hard,5,RSpiide3 5,6 SPIIDER 33CH Mode 3,,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,18,stella arrives,COLORRGB5,13.675235,hard,5,RSpiide3 5,6 SPIIDER 33CH Mode 3,,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,18,stella arrives,CTC,0,hard,5,RSpiide3 5,6 SPIIDER 33CH Mode 3,,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,18,stella arrives,COLORMIXMODE,0,hard,5,RSpiide3 5,6 SPIIDER 33CH Mode 3,,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,18,stella arrives,SHAPESEL,0,hard,5,RSpiide3 5,6 SPIIDER 33CH Mode 3,,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,18,stella arrives,SHAPESPEED,0,hard,5,RSpiide3 5,6 SPIIDER 33CH Mode 3,,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,18,stella arrives,SHAPEFADE,0,hard,5,RSpiide3 5,6 SPIIDER 33CH Mode 3,,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,18,stella arrives,REDSHAPE,100,hard,5,RSpiide3 5,6 SPIIDER 33CH Mode 3,,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,18,stella arrives,GREENSHAPE,100,hard,5,RSpiide3 5,6 SPIIDER 33CH Mode 3,,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,18,stella arrives,BLUESHAPE,100,hard,5,RSpiide3 5,6 SPIIDER 33CH Mode 3,,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,18,stella arrives,WHITESHAPE,100,hard,5,RSpiide3 5,6 SPIIDER 33CH Mode 3,,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,18,stella arrives,SPLITFADE,0,hard,6,RSpiide3 6,6 SPIIDER 33CH Mode 3,3.100,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,18,stella arrives,OFFSETSHAPE,0,hard,6,RSpiide3 6,6 SPIIDER 33CH Mode 3,3.100,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,18,stella arrives,BACKGROUNDSEL,0,hard,6,RSpiide3 6,6 SPIIDER 33CH Mode 3,3.100,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,18,stella arrives,COLORMIXER,0,hard,6,RSpiide3 6,6 SPIIDER 33CH Mode 3,3.100,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,18,stella arrives,COLORRGB1,99.999977,hard,6,RSpiide3 6,6 SPIIDER 33CH Mode 3,3.100,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,18,stella arrives,COLORRGB2,41.27076,hard,6,RSpiide3 6,6 SPIIDER 33CH Mode 3,3.100,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,18,stella arrives,COLORRGB3,1.8701264,hard,6,RSpiide3 6,6 SPIIDER 33CH Mode 3,3.100,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,18,stella arrives,COLORRGB5,13.675235,hard,6,RSpiide3 6,6 SPIIDER 33CH Mode 3,3.100,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,18,stella arrives,CTC,0,hard,6,RSpiide3 6,6 SPIIDER 33CH Mode 3,3.100,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,18,stella arrives,COLORMIXMODE,0,hard,6,RSpiide3 6,6 SPIIDER 33CH Mode 3,3.100,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,18,stella arrives,SHAPESEL,0,hard,6,RSpiide3 6,6 SPIIDER 33CH Mode 3,3.100,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,18,stella arrives,SHAPESPEED,0,hard,6,RSpiide3 6,6 SPIIDER 33CH Mode 3,3.100,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,18,stella arrives,SHAPEFADE,0,hard,6,RSpiide3 6,6 SPIIDER 33CH Mode 3,3.100,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,18,stella arrives,REDSHAPE,100,hard,6,RSpiide3 6,6 SPIIDER 33CH Mode 3,3.100,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,18,stella arrives,GREENSHAPE,100,hard,6,RSpiide3 6,6 SPIIDER 33CH Mode 3,3.100,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,18,stella arrives,BLUESHAPE,100,hard,6,RSpiide3 6,6 SPIIDER 33CH Mode 3,3.100,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,18,stella arrives,WHITESHAPE,100,hard,6,RSpiide3 6,6 SPIIDER 33CH Mode 3,3.100,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,18,stella arrives,DIM,30,hard,7,RSpiide3 7,6 SPIIDER 33CH Mode 3,3.133,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,18,stella arrives,SPLITFADE,0,hard,7,RSpiide3 7,6 SPIIDER 33CH Mode 3,3.133,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
0,Main QJU,18,stella arrives,OFFSETSHAPE,0,hard,7,RSpiide3 7,6 SPIIDER 33CH Mode 3,3.133,,[],Cue/CueDatas/CueData,True,exports\patch666_main_sequences.xml
