sequence_count,cue_count,preset_count,group_count,effect_count,sequences,cues,presets,groups,effects,hard_value_atoms,preset_ref_atoms,effect_ref_atoms,group_ref_atoms,fixture_id,fixture_name,fixture_type,fixture_mode,fixture_patch
6,66,0,1,0,"[""sequence:0:patch666_main_sequences.xml:1"", ""sequence:10:patch666_all_sequences.xml:11"", ""sequence:22:patch666_all_sequences.xml:23"", ""sequence:27:patch666_all_sequences.xml:28"", ""sequence:34:patch666_all_sequences.xml:35"", ""sequence:6:patch666_all_sequences.xml:7""]","[""cue:0:0:patch666_main_sequences.xml:1"", ""cue:0:103:patch666_main_sequences.xml:104"", ""cue:0:10:patch666_main_sequences.xml:11"", ""cue:0:111:patch666_main_sequences.xml:112"", ""cue:0:112:patch666_main_sequences.xml:113"", ""cue:0:113:patch666_main_sequences.xml:114"", ""cue:0:115:patch666_main_sequences.xml:116"", ""cue:0:116:patch666_main_sequences.xml:117"", ""cue:0:11:patch666_main_sequences.xml:12"", ""cue:0:125:patch666_main_sequences.xml:126"", ""cue:0:16:patch666_main_sequences.xml:17"", ""cue:0:17:patch666_main_sequences.xml:18"", ""cue:0:18:patch666_main_sequences.xml:19"", ""cue:0:20:patch666_main_sequences.xml:21"", ""cue:0:22:patch666_main_sequences.xml:23"", ""cue:0:23:patch666_main_sequences.xml:24"", ""cue:0:24:patch666_main_sequences.xml:25"", ""cue:0:25:patch666_main_sequences.xml:26"", ""cue:0:26:patch666_main_sequences.xml:27"", ""cue:0:27:patch666_main_sequences.xml:28"", ""cue:0:28:patch666_main_sequences.xml:29"", ""cue:0:2:patch666_main_sequences.xml:3"", ""cue:0:31:patch666_main_sequences.xml:32"", ""cue:0:38:patch666_main_sequences.xml:39"", ""cue:0:41:patch666_main_sequences.xml:42"", ""cue:0:42:patch666_main_sequences.xml:43"", ""cue:0:44:patch666_main_sequences.xml:45"", ""cue:0:45:patch666_main_sequences.xml:46"", ""cue:0:46:patch666_main_sequences.xml:47"", ""cue:0:47:patch666_main_sequences.xml:48"", ""cue:0:48:patch666_main_sequences.xml:49"", ""cue:0:49:patch666_main_sequences.xml:50"", ""cue:0:50:patch666_main_sequences.xml:51"", ""cue:0:51:patch666_main_sequences.xml:52"", ""cue:0:52:patch666_main_sequences.xml:53"", ""cue:0:53:patch666_main_sequences.xml:54"", ""cue:0:54:patch666_main_sequences.xml:55"", ""cue:0:55:patch666_main_sequences.xml:56"", ""cue:0:56:patch666_main_sequences.xml:57"", ""cue:0:58:patch666_main_sequences.xml:59"", ""cue:0:59:patch666_main_sequences.xml:60"", ""cue:0:60:patch666_main_sequences.xml:61"", ""cue:0:62:patch666_main_sequences.xml:63"", ""cue:0:63:patch666_main_sequences.xml:64"", ""cue:0:64:patch666_main_sequences.xml:65"", ""cue:0:65:patch666_main_sequences.xml:66"", ""cue:0:69:patch666_main_sequences.xml:70"", ""cue:0:73:patch666_main_sequences.xml:74"", ""cue:0:75:patch666_main_sequences.xml:76"", ""cue:0:76:patch666_main_sequences.xml:77"", ""cue:0:78:patch666_main_sequences.xml:79"", ""cue:0:7:patch666_main_sequences.xml:8"", ""cue:0:85:patch666_main_sequences.xml:86"", ""cue:0:86:patch666_main_sequences.xml:87"", ""cue:0:88:patch666_main_sequences.xml:89"", ""cue:0:89:patch666_main_sequences.xml:90"", ""cue:0:90:patch666_main_sequences.xml:91"", ""cue:0:93:patch666_main_sequences.xml:94"", ""cue:0:96:patch666_main_sequences.xml:97"", ""cue:0:97:patch666_main_sequences.xml:98"", ""cue:0:98:patch666_main_sequences.xml:99"", ""cue:10:1:patch666_all_sequences.xml:2"", ""cue:22:1:patch666_all_sequences.xml:2"", ""cue:27:1:patch666_all_sequences.xml:2"", ""cue:34:1:patch666_all_sequences.xml:2"", ""cue:6:1:patch666_all_sequences.xml:2""]",[],"[""group:0:patch666_groups.xml:1""]",[],682,0,0,0,1,RSpiide3 1,6 SPIIDER 33CH Mode 3,6,3.001
7,86,3,1,0,"[""sequence:0:patch666_main_sequences.xml:1"", ""sequence:10:patch666_all_sequences.xml:11"", ""sequence:22:patch666_all_sequences.xml:23"", ""sequence:27:patch666_all_sequences.xml:28"", ""sequence:30:patch666_all_sequences.xml:31"", ""sequence:34:patch666_all_sequences.xml:35"", ""sequence:6:patch666_all_sequences.xml:7""]","[""cue:0:0:patch666_main_sequences.xml:1"", ""cue:0:101:patch666_main_sequences.xml:102"", ""cue:0:102:patch666_main_sequences.xml:103"", ""cue:0:103:patch666_main_sequences.xml:104"", ""cue:0:104:patch666_main_sequences.xml:105"", ""cue:0:106:patch666_main_sequences.xml:107"", ""cue:0:109:patch666_main_sequences.xml:110"", ""cue:0:10:patch666_main_sequences.xml:11"", ""cue:0:111:patch666_main_sequences.xml:112"", ""cue:0:112:patch666_main_sequences.xml:113"", ""cue:0:113:patch666_main_sequences.xml:114"", ""cue:0:114:patch666_main_sequences.xml:115"", ""cue:0:115:patch666_main_sequences.xml:116"", ""cue:0:116:patch666_main_sequences.xml:117"", ""cue:0:11:patch666_main_sequences.xml:12"", ""cue:0:122:patch666_main_sequences.xml:123"", ""cue:0:123:patch666_main_sequences.xml:124"", ""cue:0:125:patch666_main_sequences.xml:126"", ""cue:0:13:patch666_main_sequences.xml:14"", ""cue:0:16:patch666_main_sequences.xml:17"", ""cue:0:17:patch666_main_sequences.xml:18"", ""cue:0:18:patch666_main_sequences.xml:19"", ""cue:0:20:patch666_main_sequences.xml:21"", ""cue:0:22:patch666_main_sequences.xml:23"", ""cue:0:23:patch666_main_sequences.xml:24"", ""cue:0:24:patch666_main_sequences.xml:25"", ""cue:0:25:patch666_main_sequences.xml:26"", ""cue:0:26:patch666_main_sequences.xml:27"", ""cue:0:27:patch666_main_sequences.xml:28"", ""cue:0:28:patch666_main_sequences.xml:29"", ""cue:0:2:patch666_main_sequences.xml:3"", ""cue:0:31:patch666_main_sequences.xml:32"", ""cue:0:38:patch666_main_sequences.xml:39"", ""cue:0:3:patch666_main_sequences.xml:4"", ""cue:0:41:patch666_main_sequences.xml:42"", ""cue:0:42:patch666_main_sequences.xml:43"", ""cue:0:44:patch666_main_sequences.xml:45"", ""cue:0:45:patch666_main_sequences.xml:46"", ""cue:0:46:patch666_main_sequences.xml:47"", ""cue:0:47:patch666_main_sequences.xml:48"", ""cue:0:48:patch666_main_sequences.xml:49"", ""cue:0:49:patch666_main_sequences.xml:50"", ""cue:0:4:patch666_main_sequences.xml:5"", ""cue:0:50:patch666_main_sequences.xml:51"", ""cue:0:51:patch666_main_sequences.xml:52"", ""cue:0:52:patch666_main_sequences.xml:53"", ""cue:0:53:patch666_main_sequences.xml:54"", ""cue:0:54:patch666_main_sequences.xml:55"", ""cue:0:55:patch666_main_sequences.xml:56"", ""cue:0:56:patch666_main_sequences.xml:57"", ""cue:0:58:patch666_main_sequences.xml:59"", ""cue:0:59:patch666_main_sequences.xml:60"", ""cue:0:5:patch666_main_sequences.xml:6"", ""cue:0:60:patch666_main_sequences.xml:61"", ""cue:0:62:patch666_main_sequences.xml:63"", ""cue:0:63:patch666_main_sequences.xml:64"", ""cue:0:64:patch666_main_sequences.xml:65"", ""cue:0:65:patch666_main_sequences.xml:66"", ""cue:0:66:patch666_main_sequences.xml:67"", ""cue:0:69:patch666_main_sequences.xml:70"", ""cue:0:6:patch666_main_sequences.xml:7"", ""cue:0:71:patch666_main_sequences.xml:72"", ""cue:0:72:patch666_main_sequences.xml:73"", ""cue:0:73:patch666_main_sequences.xml:74"", ""cue:0:75:patch666_main_sequences.xml:76"", ""cue:0:76:patch666_main_sequences.xml:77"", ""cue:0:77:patch666_main_sequences.xml:78"", ""cue:0:78:patch666_main_sequences.xml:79"", ""cue:0:79:patch666_main_sequences.xml:80"", ""cue:0:7:patch666_main_sequences.xml:8"", ""cue:0:81:patch666_main_sequences.xml:82"", ""cue:0:85:patch666_main_sequences.xml:86"", ""cue:0:86:patch666_main_sequences.xml:87"", ""cue:0:88:patch666_main_sequences.xml:89"", ""cue:0:89:patch666_main_sequences.xml:90"", ""cue:0:90:patch666_main_sequences.xml:91"", ""cue:0:93:patch666_main_sequences.xml:94"", ""cue:0:96:patch666_main_sequences.xml:97"", ""cue:0:97:patch666_main_sequences.xml:98"", ""cue:0:98:patch666_main_sequences.xml:99"", ""cue:10:1:patch666_all_sequences.xml:2"", ""cue:22:1:patch666_all_sequences.xml:2"", ""cue:27:1:patch666_all_sequences.xml:2"", ""cue:30:1:patch666_all_sequences.xml:2"", ""cue:34:1:patch666_all_sequences.xml:2"", ""cue:6:1:patch666_all_sequences.xml:2""]","[""preset:1.1:patch666_preset_1.xml:1"", ""preset:1.2:patch666_preset_1.xml:2"", ""preset:1.3:patch666_preset_1.xml:3""]","[""group:0:patch666_groups.xml:1""]",[],461,0,0,0,2,RSpiide3 2,6 SPIIDER 33CH Mode 3,6,
6,77,3,1,0,"[""sequence:0:patch666_main_sequences.xml:1"", ""sequence:10:patch666_all_sequences.xml:11"", ""sequence:22:patch666_all_sequences.xml:23"", ""sequence:27:patch666_all_sequences.xml:28"", ""sequence:34:patch666_all_sequences.xml:35"", ""sequence:6:patch666_all_sequences.xml:7""]","[""cue:0:0:patch666_main_sequences.xml:1"", ""cue:0:100:patch666_main_sequences.xml:101"", ""cue:0:102:patch666_main_sequences.xml:103"", ""cue:0:103:patch666_main_sequences.xml:104"", ""cue:0:104:patch666_main_sequences.xml:105"", ""cue:0:105:patch666_main_sequences.xml:106"", ""cue:0:106:patch666_main_sequences.xml:107"", ""cue:0:108:patch666_main_sequences.xml:109"", ""cue:0:109:patch666_main_sequences.xml:110"", ""cue:0:10:patch666_main_sequences.xml:11"", ""cue:0:111:patch666_main_sequences.xml:112"", ""cue:0:112:patch666_main_sequences.xml:113"", ""cue:0:113:patch666_main_sequences.xml:114"", ""cue:0:115:patch666_main_sequences.xml:116"", ""cue:0:11:patch666_main_sequences.xml:12"", ""cue:0:125:patch666_main_sequences.xml:126"", ""cue:0:13:patch666_main_sequences.xml:14"", ""cue:0:16:patch666_main_sequences.xml:17"", ""cue:0:17:patch666_main_sequences.xml:18"", ""cue:0:18:patch666_main_sequences.xml:19"", ""cue:0:20:patch666_main_sequences.xml:21"", ""cue:0:22:patch666_main_sequences.xml:23"", ""cue:0:23:patch666_main_sequences.xml:24"", ""cue:0:24:patch666_main_sequences.xml:25"", ""cue:0:25:patch666_main_sequences.xml:26"", ""cue:0:26:patch666_main_sequences.xml:27"", ""cue:0:27:patch666_main_sequences.xml:28"", ""cue:0:28:patch666_main_sequences.xml:29"", ""cue:0:2:patch666_main_sequences.xml:3"", ""cue:0:31:patch666_main_sequences.xml:32"", ""cue:0:38:patch666_main_sequences.xml:39"", ""cue:0:3:patch666_main_sequences.xml:4"", ""cue:0:41:patch666_main_sequences.xml:42"", ""cue:0:42:patch666_main_sequences.xml:43"", ""cue:0:44:patch666_main_sequences.xml:45"", ""cue:0:45:patch666_main_sequences.xml:46"", ""cue:0:46:patch666_main_sequences.xml:47"", ""cue:0:47:patch666_main_sequences.xml:48"", ""cue:0:48:patch666_main_sequences.xml:49"", ""cue:0:49:patch666_main_sequences.xml:50"", ""cue:0:4:patch666_main_sequences.xml:5"", ""cue:0:50:patch666_main_sequences.xml:51"", ""cue:0:51:patch666_main_sequences.xml:52"", ""cue:0:52:patch666_main_sequences.xml:53"", ""cue:0:53:patch666_main_sequences.xml:54"", ""cue:0:54:patch666_main_sequences.xml:55"", ""cue:0:55:patch666_main_sequences.xml:56"", ""cue:0:56:patch666_main_sequences.xml:57"", ""cue:0:57:patch666_main_sequences.xml:58"", ""cue:0:58:patch666_main_sequences.xml:59"", ""cue:0:59:patch666_main_sequences.xml:60"", ""cue:0:5:patch666_main_sequences.xml:6"", ""cue:0:60:patch666_main_sequences.xml:61"", ""cue:0:62:patch666_main_sequences.xml:63"", ""cue:0:63:patch666_main_sequences.xml:64"", ""cue:0:64:patch666_main_sequences.xml:65"", ""cue:0:65:patch666_main_sequences.xml:66"", ""cue:0:69:patch666_main_sequences.xml:70"", ""cue:0:73:patch666_main_sequences.xml:74"", ""cue:0:75:patch666_main_sequences.xml:76"", ""cue:0:76:patch666_main_sequences.xml:77"", ""cue:0:78:patch666_main_sequences.xml:79"", ""cue:0:7:patch666_main_sequences.xml:8"", ""cue:0:85:patch666_main_sequences.xml:86"", ""cue:0:86:patch666_main_sequences.xml:87"", ""cue:0:88:patch666_main_sequences.xml:89"", ""cue:0:89:patch666_main_sequences.xml:90"", ""cue:0:90:patch666_main_sequences.xml:91"", ""cue:0:93:patch666_main_sequences.xml:94"", ""cue:0:96:patch666_main_sequences.xml:97"", ""cue:0:97:patch666_main_sequences.xml:98"", ""cue:0:98:patch666_main_sequences.xml:99"", ""cue:10:1:patch666_all_sequences.xml:2"", ""cue:22:1:patch666_all_sequences.xml:2"", ""cue:27:1:patch666_all_sequences.xml:2"", ""cue:34:1:patch666_all_sequences.xml:2"", ""cue:6:1:patch666_all_sequences.xml:2""]","[""preset:1.1:patch666_preset_1.xml:1"", ""preset:1.2:patch666_preset_1.xml:2"", ""preset:1.3:patch666_preset_1.xml:3""]","[""group:0:patch666_groups.xml:1""]",[],661,0,0,0,3,RSpiide3 3,6 SPIIDER 33CH Mode 3,6,3.034
6,82,3,1,0,"[""sequence:0:patch666_main_sequences.xml:1"", ""sequence:10:patch666_all_sequences.xml:11"", ""sequence:22:patch666_all_sequences.xml:23"", ""sequence:27:patch666_all_sequences.xml:28"", ""sequence:34:patch666_all_sequences.xml:35"", ""sequence:6:patch666_all_sequences.xml:7""]","[""cue:0:0:patch666_main_sequences.xml:1"", ""cue:0:103:patch666_main_sequences.xml:104"", ""cue:0:104:patch666_main_sequences.xml:105"", ""cue:0:105:patch666_main_sequences.xml:106"", ""cue:0:106:patch666_main_sequences.xml:107"", ""cue:0:108:patch666_main_sequences.xml:109"", ""cue:0:109:patch666_main_sequences.xml:110"", ""cue:0:10:patch666_main_sequences.xml:11"", ""cue:0:110:patch666_main_sequences.xml:111"", ""cue:0:111:patch666_main_sequences.xml:112"", ""cue:0:112:patch666_main_sequences.xml:113"", ""cue:0:113:patch666_main_sequences.xml:114"", ""cue:0:115:patch666_main_sequences.xml:116"", ""cue:0:11:patch666_main_sequences.xml:12"", ""cue:0:125:patch666_main_sequences.xml:126"", ""cue:0:12:patch666_main_sequences.xml:13"", ""cue:0:13:patch666_main_sequences.xml:14"", ""cue:0:16:patch666_main_sequences.xml:17"", ""cue:0:17:patch666_main_sequences.xml:18"", ""cue:0:18:patch666_main_sequences.xml:19"", ""cue:0:20:patch666_main_sequences.xml:21"", ""cue:0:22:patch666_main_sequences.xml:23"", ""cue:0:23:patch666_main_sequences.xml:24"", ""cue:0:24:patch666_main_sequences.xml:25"", ""cue:0:25:patch666_main_sequences.xml:26"", ""cue:0:26:patch666_main_sequences.xml:27"", ""cue:0:27:patch666_main_sequences.xml:28"", ""cue:0:28:patch666_main_sequences.xml:29"", ""cue:0:2:patch666_main_sequences.xml:3"", ""cue:0:30:patch666_main_sequences.xml:31"", ""cue:0:31:patch666_main_sequences.xml:32"", ""cue:0:34:patch666_main_sequences.xml:35"", ""cue:0:35:patch666_main_sequences.xml:36"", ""cue:0:37:patch666_main_sequences.xml:38"", ""cue:0:38:patch666_main_sequences.xml:39"", ""cue:0:41:patch666_main_sequences.xml:42"", ""cue:0:42:patch666_main_sequences.xml:43"", ""cue:0:43:patch666_main_sequences.xml:44"", ""cue:0:44:patch666_main_sequences.xml:45"", ""cue:0:45:patch666_main_sequences.xml:46"", ""cue:0:46:patch666_main_sequences.xml:47"", ""cue:0:47:patch666_main_sequences.xml:48"", ""cue:0:48:patch666_main_sequences.xml:49"", ""cue:0:49:patch666_main_sequences.xml:50"", ""cue:0:50:patch666_main_sequences.xml:51"", ""cue:0:51:patch666_main_sequences.xml:52"", ""cue:0:52:patch666_main_sequences.xml:53"", ""cue:0:53:patch666_main_sequences.xml:54"", ""cue:0:54:patch666_main_sequences.xml:55"", ""cue:0:55:patch666_main_sequences.xml:56"", ""cue:0:56:patch666_main_sequences.xml:57"", ""cue:0:57:patch666_main_sequences.xml:58"", ""cue:0:58:patch666_main_sequences.xml:59"", ""cue:0:59:patch666_main_sequences.xml:60"", ""cue:0:5:patch666_main_sequences.xml:6"", ""cue:0:60:patch666_main_sequences.xml:61"", ""cue:0:61:patch666_main_sequences.xml:62"", ""cue:0:62:patch666_main_sequences.xml:63"", ""cue:0:63:patch666_main_sequences.xml:64"", ""cue:0:69:patch666_main_sequences.xml:70"", ""cue:0:6:patch666_main_sequences.xml:7"", ""cue:0:72:patch666_main_sequences.xml:73"", ""cue:0:73:patch666_main_sequences.xml:74"", ""cue:0:75:patch666_main_sequences.xml:76"", ""cue:0:76:patch666_main_sequences.xml:77"", ""cue:0:77:patch666_main_sequences.xml:78"", ""cue:0:7:patch666_main_sequences.xml:8"", ""cue:0:85:patch666_main_sequences.xml:86"", ""cue:0:86:patch666_main_sequences.xml:87"", ""cue:0:88:patch666_main_sequences.xml:89"", ""cue:0:89:patch666_main_sequences.xml:90"", ""cue:0:90:patch666_main_sequences.xml:91"", ""cue:0:91:patch666_main_sequences.xml:92"", ""cue:0:92:patch666_main_sequences.xml:93"", ""cue:0:96:patch666_main_sequences.xml:97"", ""cue:0:97:patch666_main_sequences.xml:98"", ""cue:0:98:patch666_main_sequences.xml:99"", ""cue:10:1:patch666_all_sequences.xml:2"", ""cue:22:1:patch666_all_sequences.xml:2"", ""cue:27:1:patch666_all_sequences.xml:2"", ""cue:34:1:patch666_all_sequences.xml:2"", ""cue:6:1:patch666_all_sequences.xml:2""]","[""preset:1.1:patch666_preset_1.xml:1"", ""preset:1.2:patch666_preset_1.xml:2"", ""preset:1.3:patch666_preset_1.xml:3""]","[""group:0:patch666_groups.xml:1""]",[],753,0,0,0,4,RSpiide3 4,6 SPIIDER 33CH Mode 3,6,3.067
6,75,3,1,0,"[""sequence:0:patch666_main_sequences.xml:1"", ""sequence:10:patch666_all_sequences.xml:11"", ""sequence:22:patch666_all_sequences.xml:23"", ""sequence:27:patch666_all_sequences.xml:28"", ""sequence:34:patch666_all_sequences.xml:35"", ""sequence:6:patch666_all_sequences.xml:7""]","[""cue:0:0:patch666_main_sequences.xml:1"", ""cue:0:102:patch666_main_sequences.xml:103"", ""cue:0:103:patch666_main_sequences.xml:104"", ""cue:0:105:patch666_main_sequences.xml:106"", ""cue:0:106:patch666_main_sequences.xml:107"", ""cue:0:10:patch666_main_sequences.xml:11"", ""cue:0:110:patch666_main_sequences.xml:111"", ""cue:0:111:patch666_main_sequences.xml:112"", ""cue:0:112:patch666_main_sequences.xml:113"", ""cue:0:113:patch666_main_sequences.xml:114"", ""cue:0:114:patch666_main_sequences.xml:115"", ""cue:0:115:patch666_main_sequences.xml:116"", ""cue:0:11:patch666_main_sequences.xml:12"", ""cue:0:125:patch666_main_sequences.xml:126"", ""cue:0:12:patch666_main_sequences.xml:13"", ""cue:0:13:patch666_main_sequences.xml:14"", ""cue:0:16:patch666_main_sequences.xml:17"", ""cue:0:17:patch666_main_sequences.xml:18"", ""cue:0:18:patch666_main_sequences.xml:19"", ""cue:0:20:patch666_main_sequences.xml:21"", ""cue:0:21:patch666_main_sequences.xml:22"", ""cue:0:22:patch666_main_sequences.xml:23"", ""cue:0:23:patch666_main_sequences.xml:24"", ""cue:0:25:patch666_main_sequences.xml:26"", ""cue:0:26:patch666_main_sequences.xml:27"", ""cue:0:27:patch666_main_sequences.xml:28"", ""cue:0:28:patch666_main_sequences.xml:29"", ""cue:0:2:patch666_main_sequences.xml:3"", ""cue:0:36:patch666_main_sequences.xml:37"", ""cue:0:38:patch666_main_sequences.xml:39"", ""cue:0:41:patch666_main_sequences.xml:42"", ""cue:0:42:patch666_main_sequences.xml:43"", ""cue:0:43:patch666_main_sequences.xml:44"", ""cue:0:44:patch666_main_sequences.xml:45"", ""cue:0:45:patch666_main_sequences.xml:46"", ""cue:0:46:patch666_main_sequences.xml:47"", ""cue:0:47:patch666_main_sequences.xml:48"", ""cue:0:48:patch666_main_sequences.xml:49"", ""cue:0:49:patch666_main_sequences.xml:50"", ""cue:0:50:patch666_main_sequences.xml:51"", ""cue:0:51:patch666_main_sequences.xml:52"", ""cue:0:52:patch666_main_sequences.xml:53"", ""cue:0:53:patch666_main_sequences.xml:54"", ""cue:0:54:patch666_main_sequences.xml:55"", ""cue:0:55:patch666_main_sequences.xml:56"", ""cue:0:56:patch666_main_sequences.xml:57"", ""cue:0:58:patch666_main_sequences.xml:59"", ""cue:0:59:patch666_main_sequences.xml:60"", ""cue:0:5:patch666_main_sequences.xml:6"", ""cue:0:60:patch666_main_sequences.xml:61"", ""cue:0:62:patch666_main_sequences.xml:63"", ""cue:0:63:patch666_main_sequences.xml:64"", ""cue:0:69:patch666_main_sequences.xml:70"", ""cue:0:6:patch666_main_sequences.xml:7"", ""cue:0:72:patch666_main_sequences.xml:73"", ""cue:0:73:patch666_main_sequences.xml:74"", ""cue:0:75:patch666_main_sequences.xml:76"", ""cue:0:76:patch666_main_sequences.xml:77"", ""cue:0:77:patch666_main_sequences.xml:78"", ""cue:0:7:patch666_main_sequences.xml:8"", ""cue:0:85:patch666_main_sequences.xml:86"", ""cue:0:86:patch666_main_sequences.xml:87"", ""cue:0:88:patch666_main_sequences.xml:89"", ""cue:0:89:patch666_main_sequences.xml:90"", ""cue:0:90:patch666_main_sequences.xml:91"", ""cue:0:91:patch666_main_sequences.xml:92"", ""cue:0:92:patch666_main_sequences.xml:93"", ""cue:0:96:patch666_main_sequences.xml:97"", ""cue:0:97:patch666_main_sequences.xml:98"", ""cue:0:98:patch666_main_sequences.xml:99"", ""cue:10:1:patch666_all_sequences.xml:2"", ""cue:22:1:patch666_all_sequences.xml:2"", ""cue:27:1:patch666_all_sequences.xml:2"", ""cue:34:1:patch666_all_sequences.xml:2"", ""cue:6:1:patch666_all_sequences.xml:2""]","[""preset:1.1:patch666_preset_1.xml:1"", ""preset:1.2:patch666_preset_1.xml:2"", ""preset:1.3:patch666_preset_1.xml:3""]","[""group:0:patch666_groups.xml:1""]",[],530,0,0,0,5,RSpiide3 5,6 SPIIDER 33CH Mode 3,6,
6,81,3,1,0,"[""sequence:0:patch666_main_sequences.xml:1"", ""sequence:10:patch666_all_sequences.xml:11"", ""sequence:22:patch666_all_sequences.xml:23"", ""sequence:27:patch666_all_sequences.xml:28"", ""sequence:34:patch666_all_sequences.xml:35"", ""sequence:6:patch666_all_sequences.xml:7""]","[""cue:0:0:patch666_main_sequences.xml:1"", ""cue:0:103:patch666_main_sequences.xml:104"", ""cue:0:104:patch666_main_sequences.xml:105"", ""cue:0:105:patch666_main_sequences.xml:106"", ""cue:0:10:patch666_main_sequences.xml:11"", ""cue:0:110:patch666_main_sequences.xml:111"", ""cue:0:111:patch666_main_sequences.xml:112"", ""cue:0:112:patch666_main_sequences.xml:113"", ""cue:0:113:patch666_main_sequences.xml:114"", ""cue:0:115:patch666_main_sequences.xml:116"", ""cue:0:11:patch666_main_sequences.xml:12"", ""cue:0:125:patch666_main_sequences.xml:126"", ""cue:0:12:patch666_main_sequences.xml:13"", ""cue:0:13:patch666_main_sequences.xml:14"", ""cue:0:16:patch666_main_sequences.xml:17"", ""cue:0:17:patch666_main_sequences.xml:18"", ""cue:0:18:patch666_main_sequences.xml:19"", ""cue:0:20:patch666_main_sequences.xml:21"", ""cue:0:21:patch666_main_sequences.xml:22"", ""cue:0:22:patch666_main_sequences.xml:23"", ""cue:0:23:patch666_main_sequences.xml:24"", ""cue:0:24:patch666_main_sequences.xml:25"", ""cue:0:25:patch666_main_sequences.xml:26"", ""cue:0:26:patch666_main_sequences.xml:27"", ""cue:0:27:patch666_main_sequences.xml:28"", ""cue:0:28:patch666_main_sequences.xml:29"", ""cue:0:2:patch666_main_sequences.xml:3"", ""cue:0:31:patch666_main_sequences.xml:32"", ""cue:0:35:patch666_main_sequences.xml:36"", ""cue:0:37:patch666_main_sequences.xml:38"", ""cue:0:38:patch666_main_sequences.xml:39"", ""cue:0:3:patch666_main_sequences.xml:4"", ""cue:0:41:patch666_main_sequences.xml:42"", ""cue:0:42:patch666_main_sequences.xml:43"", ""cue:0:43:patch666_main_sequences.xml:44"", ""cue:0:44:patch666_main_sequences.xml:45"", ""cue:0:45:patch666_main_sequences.xml:46"", ""cue:0:46:patch666_main_sequences.xml:47"", ""cue:0:47:patch666_main_sequences.xml:48"", ""cue:0:48:patch666_main_sequences.xml:49"", ""cue:0:49:patch666_main_sequences.xml:50"", ""cue:0:4:patch666_main_sequences.xml:5"", ""cue:0:50:patch666_main_sequences.xml:51"", ""cue:0:51:patch666_main_sequences.xml:52"", ""cue:0:52:patch666_main_sequences.xml:53"", ""cue:0:53:patch666_main_sequences.xml:54"", ""cue:0:54:patch666_main_sequences.xml:55"", ""cue:0:55:patch666_main_sequences.xml:56"", ""cue:0:56:patch666_main_sequences.xml:57"", ""cue:0:58:patch666_main_sequences.xml:59"", ""cue:0:59:patch666_main_sequences.xml:60"", ""cue:0:5:patch666_main_sequences.xml:6"", ""cue:0:60:patch666_main_sequences.xml:61"", ""cue:0:61:patch666_main_sequences.xml:62"", ""cue:0:62:patch666_main_sequences.xml:63"", ""cue:0:63:patch666_main_sequences.xml:64"", ""cue:0:69:patch666_main_sequences.xml:70"", ""cue:0:71:patch666_main_sequences.xml:72"", ""cue:0:72:patch666_main_sequences.xml:73"", ""cue:0:73:patch666_main_sequences.xml:74"", ""cue:0:75:patch666_main_sequences.xml:76"", ""cue:0:76:patch666_main_sequences.xml:77"", ""cue:0:77:patch666_main_sequences.xml:78"", ""cue:0:7:patch666_main_sequences.xml:8"", ""cue:0:80:patch666_main_sequences.xml:81"", ""cue:0:83:patch666_main_sequences.xml:84"", ""cue:0:85:patch666_main_sequences.xml:86"", ""cue:0:86:patch666_main_sequences.xml:87"", ""cue:0:88:patch666_main_sequences.xml:89"", ""cue:0:89:patch666_main_sequences.xml:90"", ""cue:0:90:patch666_main_sequences.xml:91"", ""cue:0:91:patch666_main_sequences.xml:92"", ""cue:0:92:patch666_main_sequences.xml:93"", ""cue:0:96:patch666_main_sequences.xml:97"", ""cue:0:97:patch666_main_sequences.xml:98"", ""cue:0:98:patch666_main_sequences.xml:99"", ""cue:10:1:patch666_all_sequences.xml:2"", ""cue:22:1:patch666_all_sequences.xml:2"", ""cue:27:1:patch666_all_sequences.xml:2"", ""cue:34:1:patch666_all_sequences.xml:2"", ""cue:6:1:patch666_all_sequences.xml:2""]","[""preset:1.1:patch666_preset_1.xml:1"", ""preset:1.2:patch666_preset_1.xml:2"", ""preset:1.3:patch666_preset_1.xml:3""]","[""group:0:patch666_groups.xml:1""]",[],716,0,0,0,6,RSpiide3 6,6 SPIIDER 33CH Mode 3,6,3.100
