id,sequence_number,cue_number,name,fade,delay,trigger,command,part,is_main_cue_list,fixture_ids,fixture_details,references,value_count,source_file
cue:1:105:patch666_main_sequences.xml:106,1,105,Cue 105,,,,,,True,3 4 5 6 33 34 35 36 37 38 51 52 53 54,3 | RSpiide3 3 || 4 | RSpiide3 4 || 5 | RSpiide3 5 || 6 | RSpiide3 6 || 33 || 34 || 35 || 36 || 37 || 38 || 51 | LUMI 1 || 52 | LUMI 2 || 53 | LUMI 3 || 54,,6,exports\patch666_main_sequences.xml
cue:1:106:patch666_main_sequences.xml:107,1,106,Cue 106,,,,,,True,2 3 4 5 7 8 222 33 34 35 36 37 38 51 52 53 54,2 | RSpiide3 2 || 3 | RSpiide3 3 || 4 | RSpiide3 4 || 5 | RSpiide3 5 || 7 | RSpiide3 7 || 8 | RSpiide3 8 || 222 | R3LEDWm2 1 || 33 || 34 || 35 || 36 || 37 || 38 || 51 | LUMI 1 || 52 | LUMI 2 || 53 | LUMI 3 || 54,preset:12.69749,27,exports\patch666_main_sequences.xml
cue:1:107:patch666_main_sequences.xml:108,1,107,Cue 107,,,,,,True,7 61,7 | RSpiide3 7 || 61,,2,exports\patch666_main_sequences.xml
cue:1:108:patch666_main_sequences.xml:109,1,108,Cue 108,,,,,,True,3 4 7 8 51 52 53 54,3 | RSpiide3 3 || 4 | RSpiide3 4 || 7 | RSpiide3 7 || 8 | RSpiide3 8 || 51 | LUMI 1 || 52 | LUMI 2 || 53 | LUMI 3 || 54,,10,exports\patch666_main_sequences.xml
cue:1:109:patch666_main_sequences.xml:110,1,109,Cue 109,,,MANUAL,,,True,3 4 31 32 2,3 | RSpiide3 3 || 4 | RSpiide3 4 || 31 | NP300cR 1 || 32 | NP300cR 2 || 2 | RSpiide3 2,,2,exports\patch666_main_sequences.xml
cue:1:110:patch666_main_sequences.xml:111,1,110,Cue 110,,,,,,True,4 5 6 31 32 7 61,4 | RSpiide3 4 || 5 | RSpiide3 5 || 6 | RSpiide3 6 || 31 | NP300cR 1 || 32 | NP300cR 2 || 7 | RSpiide3 7 || 61,,15,exports\patch666_main_sequences.xml
cue:1:111:patch666_main_sequences.xml:112,1,111,Cue 111,,,,,,True,1 2 3 4 5 6 7 8 222 21 22 23 24 25 26 27 28 29 30 31 33 34 35 36 37 38 64 44 43 42 41 40 39,1 | RSpiide3 1 || 2 | RSpiide3 2 || 3 | RSpiide3 3 || 4 | RSpiide3 4 || 5 | RSpiide3 5 || 6 | RSpiide3 6 || 7 | RSpiide3 7 || 8 | RSpiide3 8 || 222 | R3LEDWm2 1 || 21 | Sp30012 1 || 22 | Sp30012 2 || 23 | Sp30012 3 || 24 | Sp30012 4 || 25 | Sp30012 5 || 26 | Sp30012 6 || 27 | Sp30012 7 || 28 | Sp30012 8 || 29 || 30 || 31 | NP300cR 1 || 33 || 34 || 35 || 36 || 37 || 38 || 64 || 44 || 43 | RPointe1 3 || 42 | RPointe1 2 || 41 | RPointe1 1 || 40 || 39,preset:8.1041193 | preset:8.104126 | preset:13.675235 | preset:13.675219,54,exports\patch666_main_sequences.xml
cue:1:112:patch666_main_sequences.xml:113,1,112,Cue 112,,,,,,True,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18,1 | RSpiide3 1 || 2 | RSpiide3 2 || 3 | RSpiide3 3 || 4 | RSpiide3 4 || 5 | RSpiide3 5 || 6 | RSpiide3 6 || 7 | RSpiide3 7 || 8 | RSpiide3 8 || 9 || 10 || 11 || 12 || 13 || 14 || 15 || 16 || 17 || 18,,1,exports\patch666_main_sequences.xml
cue:1:113:patch666_main_sequences.xml:114,1,113,Cue 113,,,,,,True,1 2 3 5 7 8 222 4 6 9 10 11 12 13 14 15 16 17 18 27 28 29 30 31 32 33 34 35 36 37 38 64 61 44 43 42 41 40 39,1 | RSpiide3 1 || 2 | RSpiide3 2 || 3 | RSpiide3 3 || 5 | RSpiide3 5 || 7 | RSpiide3 7 || 8 | RSpiide3 8 || 222 | R3LEDWm2 1 || 4 | RSpiide3 4 || 6 | RSpiide3 6 || 9 || 10 || 11 || 12 || 13 || 14 || 15 || 16 || 17 || 18 || 27 | Sp30012 7 || 28 | Sp30012 8 || 29 || 30 || 31 | NP300cR 1 || 32 | NP300cR 2 || 33 || 34 || 35 || 36 || 37 || 38 || 64 || 61 || 44 || 43 | RPointe1 3 || 42 | RPointe1 2 || 41 | RPointe1 1 || 40 || 39,,27,exports\patch666_main_sequences.xml
cue:1:114:patch666_main_sequences.xml:115,1,114,Cue 114,,,,,,True,2 5 222 21 22 23 24 25 33 34 35 36 37 38 42 41,2 | RSpiide3 2 || 5 | RSpiide3 5 || 222 | R3LEDWm2 1 || 21 | Sp30012 1 || 22 | Sp30012 2 || 23 | Sp30012 3 || 24 | Sp30012 4 || 25 | Sp30012 5 || 33 || 34 || 35 || 36 || 37 || 38 || 42 | RPointe1 2 || 41 | RPointe1 1,,18,exports\patch666_main_sequences.xml
cue:1:115:patch666_main_sequences.xml:116,1,115,Cue 115,,,,,,True,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18,1 | RSpiide3 1 || 2 | RSpiide3 2 || 3 | RSpiide3 3 || 4 | RSpiide3 4 || 5 | RSpiide3 5 || 6 | RSpiide3 6 || 7 | RSpiide3 7 || 8 | RSpiide3 8 || 9 || 10 || 11 || 12 || 13 || 14 || 15 || 16 || 17 || 18,,1,exports\patch666_main_sequences.xml
cue:1:116:patch666_main_sequences.xml:117,1,116,Cue 116,,,,,,True,1 2 7 8 222 21 22 23 24 25 33 34 35 36 37 38 51 52 53 54 86 85 84 83 82 81,1 | RSpiide3 1 || 2 | RSpiide3 2 || 7 | RSpiide3 7 || 8 | RSpiide3 8 || 222 | R3LEDWm2 1 || 21 | Sp30012 1 || 22 | Sp30012 2 || 23 | Sp30012 3 || 24 | Sp30012 4 || 25 | Sp30012 5 || 33 || 34 || 35 || 36 || 37 || 38 || 51 | LUMI 1 || 52 | LUMI 2 || 53 | LUMI 3 || 54 || 86 || 85 || 84 || 83 || 82 || 81,,17,exports\patch666_main_sequences.xml
cue:1:117:patch666_main_sequences.xml:118,1,117,Cue 117,,,,,,True,7,7 | RSpiide3 7,,1,exports\patch666_main_sequences.xml
cue:1:118:patch666_main_sequences.xml:119,1,118,Cue 118,,,,,,True,7 86 85 84 83 82 81 61,7 | RSpiide3 7 || 86 || 85 || 84 || 83 || 82 || 81 || 61,,3,exports\patch666_main_sequences.xml
cue:1:119:patch666_main_sequences.xml:120,1,119,Cue 119,,,,,,True,31 32 51 52 53 54,31 | NP300cR 1 || 32 | NP300cR 2 || 51 | LUMI 1 || 52 | LUMI 2 || 53 | LUMI 3 || 54,preset:2.5316424 | preset:6.5095515,11,exports\patch666_main_sequences.xml
cue:1:120:patch666_main_sequences.xml:121,1,120,Cue 120,,,,,,True,21 22 23 24 25 26,21 | Sp30012 1 || 22 | Sp30012 2 || 23 | Sp30012 3 || 24 | Sp30012 4 || 25 | Sp30012 5 || 26 | Sp30012 6,,1,exports\patch666_main_sequences.xml
cue:1:121:patch666_main_sequences.xml:122,1,121,Cue 121,,,,,,True,31 32 51 52 53 21 22 23 24 25 26 54,31 | NP300cR 1 || 32 | NP300cR 2 || 51 | LUMI 1 || 52 | LUMI 2 || 53 | LUMI 3 || 21 | Sp30012 1 || 22 | Sp30012 2 || 23 | Sp30012 3 || 24 | Sp30012 4 || 25 | Sp30012 5 || 26 | Sp30012 6 || 54,preset:1.7573333,8,exports\patch666_main_sequences.xml
cue:1:122:patch666_main_sequences.xml:123,1,122,Cue 122,,,,,,True,2 222 31 32 51 52 53 54,2 | RSpiide3 2 || 222 | R3LEDWm2 1 || 31 | NP300cR 1 || 32 | NP300cR 2 || 51 | LUMI 1 || 52 | LUMI 2 || 53 | LUMI 3 || 54,preset:5.4041195 | preset:2.7195303 | preset:8.5470343 | preset:14.75 | preset:2.7195399 | preset:8.5470419,18,exports\patch666_main_sequences.xml
cue:1:123:patch666_main_sequences.xml:124,1,123,Cue 123,,,,,,True,2 222 31 32 21 22 23 24 25 26,2 | RSpiide3 2 || 222 | R3LEDWm2 1 || 31 | NP300cR 1 || 32 | NP300cR 2 || 21 | Sp30012 1 || 22 | Sp30012 2 || 23 | Sp30012 3 || 24 | Sp30012 4 || 25 | Sp30012 5 || 26 | Sp30012 6,preset:2.7195303 | preset:8.5470343 | preset:2.7195399 | preset:8.5470419,9,exports\patch666_main_sequences.xml
cue:1:124:patch666_main_sequences.xml:125,1,124,Cue 124,,,,,,True,27 28 29 30 31 32 33 34 35 36 37 38 44 43 42 41 40 39,27 | Sp30012 7 || 28 | Sp30012 8 || 29 || 30 || 31 | NP300cR 1 || 32 | NP300cR 2 || 33 || 34 || 35 || 36 || 37 || 38 || 44 || 43 | RPointe1 3 || 42 | RPointe1 2 || 41 | RPointe1 1 || 40 || 39,,2,exports\patch666_main_sequences.xml
cue:1:125:patch666_main_sequences.xml:126,1,125,Cue 125,,,Follow,,,True,1 2 3 4 5 6 222 7 8 9 10 11 12 27 28 29 30 31 32 51 52 53 54 68 67 66 64 63 62,1 | RSpiide3 1 || 2 | RSpiide3 2 || 3 | RSpiide3 3 || 4 | RSpiide3 4 || 5 | RSpiide3 5 || 6 | RSpiide3 6 || 222 | R3LEDWm2 1 || 7 | RSpiide3 7 || 8 | RSpiide3 8 || 9 || 10 || 11 || 12 || 27 | Sp30012 7 || 28 | Sp30012 8 || 29 || 30 || 31 | NP300cR 1 || 32 | NP300cR 2 || 51 | LUMI 1 || 52 | LUMI 2 || 53 | LUMI 3 || 54 || 68 || 67 || 66 || 64 || 63 || 62,preset:2.7454193 | preset:2.7454054,33,exports\patch666_main_sequences.xml
cue:1:126:patch666_main_sequences.xml:127,1,126,Cue 126,,,,,,True,7 8 9 10 11 12 33 34 35 36 37 38 51 52 53 54 1002 1001 44 43 42 41 40 39,7 | RSpiide3 7 || 8 | RSpiide3 8 || 9 || 10 || 11 || 12 || 33 || 34 || 35 || 36 || 37 || 38 || 51 | LUMI 1 || 52 | LUMI 2 || 53 | LUMI 3 || 54 || 1002 || 1001 || 44 || 43 | RPointe1 3 || 42 | RPointe1 2 || 41 | RPointe1 1 || 40 || 39,,2,exports\patch666_main_sequences.xml
