owner_type,owner_id,fixture_name,fixture_type,fixture_patch,attribute,raw_value,value_type,fixture_id,reference_target,flags,source_path
cue,cue:1:27:patch666_main_sequences.xml:28,,,,text,13.652069,preset_ref,,preset:13.652069,[],Cue/CueDatas/CueData/Value
cue,cue:1:27:patch666_main_sequences.xml:28,,,,text,99.999969,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:27:patch666_main_sequences.xml:28,,,,text,41.270763,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:27:patch666_main_sequences.xml:28,,,,text,1.870136,preset_ref,,preset:1.870136,[],Cue/CueDatas/CueData/Value
cue,cue:1:27:patch666_main_sequences.xml:28,,,,text,13.675242,preset_ref,,preset:13.675242,[],Cue/CueDatas/CueData/Value
cue,cue:1:27:patch666_main_sequences.xml:28,,,,text,30,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:27:patch666_main_sequences.xml:28,,,,text,99.999992,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:27:patch666_main_sequences.xml:28,,,,text,39.264446,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:27:patch666_main_sequences.xml:28,,,,text,4.5584116,preset_ref,,preset:4.5584116,[],Cue/CueDatas/CueData/Value
cue,cue:1:27:patch666_main_sequences.xml:28,,,,text,25,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:27:patch666_main_sequences.xml:28,,,,text,48.25,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:27:patch666_main_sequences.xml:28,,,,text,63.25,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:27:patch666_main_sequences.xml:28,,,,text,25.75,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:27:patch666_main_sequences.xml:28,,,,text,100,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:27:patch666_main_sequences.xml:28,,,,text,58.5,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:27:patch666_main_sequences.xml:28,,,,text,24,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:28:patch666_main_sequences.xml:29,,,,text,85.5,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:28:patch666_main_sequences.xml:29,,,,text,80,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:28:patch666_main_sequences.xml:29,,,,text,99.999992,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:28:patch666_main_sequences.xml:29,,,,text,1,hard,,,[],Cue/CueDatas/CueData/Preset/No
cue,cue:1:28:patch666_main_sequences.xml:29,,,,text,0,hard,,,[],Cue/CueDatas/CueData/Preset/No
cue,cue:1:28:patch666_main_sequences.xml:29,,,,text,18,hard,,,[],Cue/CueDatas/CueData/Preset/No
cue,cue:1:28:patch666_main_sequences.xml:29,,,,text,39.264446,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:28:patch666_main_sequences.xml:29,,,,text,4.5584116,preset_ref,,preset:4.5584116,[],Cue/CueDatas/CueData/Value
cue,cue:1:28:patch666_main_sequences.xml:29,,,,text,0,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:28:patch666_main_sequences.xml:29,,,,text,39.75,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:29:patch666_main_sequences.xml:30,,,,text,do spotu,hard,,,[],Cue/InfoItems/Info
cue,cue:1:29:patch666_main_sequences.xml:30,,,,text,30,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:29:patch666_main_sequences.xml:30,,,,text,60.5,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:30:patch666_main_sequences.xml:31,,,,text,stul pryc,hard,,,[],Cue/InfoItems/Info
cue,cue:1:30:patch666_main_sequences.xml:31,,,,text,0,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:30:patch666_main_sequences.xml:31,,,,text,100,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:30:patch666_main_sequences.xml:31,,,,text,9.9999997e-06,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:30:patch666_main_sequences.xml:31,,,,text,99.999992,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:30:patch666_main_sequences.xml:31,,,,text,52.5,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:30:patch666_main_sequences.xml:31,,,,text,35,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:30:patch666_main_sequences.xml:31,,,,text,70.5,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:31:patch666_main_sequences.xml:32,,,,text,zahodi radio,hard,,,[],Cue/InfoItems/Info
cue,cue:1:31:patch666_main_sequences.xml:32,,,,text,0,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:31:patch666_main_sequences.xml:32,,,,text,99.999977,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:31:patch666_main_sequences.xml:32,,,,text,1,hard,,,[],Cue/CueDatas/CueData/Preset/No
cue,cue:1:31:patch666_main_sequences.xml:32,,,,text,4,hard,,,[],Cue/CueDatas/CueData/Preset/No
cue,cue:1:31:patch666_main_sequences.xml:32,,,,text,41.27076,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:31:patch666_main_sequences.xml:32,,,,text,1.8701264,preset_ref,,preset:1.8701264,[],Cue/CueDatas/CueData/Value
cue,cue:1:31:patch666_main_sequences.xml:32,,,,text,13.675235,preset_ref,,preset:13.675235,[],Cue/CueDatas/CueData/Value
cue,cue:1:31:patch666_main_sequences.xml:32,,,,text,13.25,preset_ref,,preset:13.25,[],Cue/CueDatas/CueData/Value
cue,cue:1:31:patch666_main_sequences.xml:32,,,,text,9.9999997e-06,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:31:patch666_main_sequences.xml:32,,,,text,99.999969,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:31:patch666_main_sequences.xml:32,,,,text,41.270763,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:31:patch666_main_sequences.xml:32,,,,text,1.870136,preset_ref,,preset:1.870136,[],Cue/CueDatas/CueData/Value
cue,cue:1:31:patch666_main_sequences.xml:32,,,,text,13.675242,preset_ref,,preset:13.675242,[],Cue/CueDatas/CueData/Value
cue,cue:1:31:patch666_main_sequences.xml:32,,,,text,0,hard,,,[],Cue/CueDatas/CueData/Preset/No
cue,cue:1:31:patch666_main_sequences.xml:32,,,,text,51,hard,,,[],Cue/CueDatas/CueData/Preset/No
cue,cue:1:31:patch666_main_sequences.xml:32,,,,text,20.590525,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:31:patch666_main_sequences.xml:32,,,,text,75.498604,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:31:patch666_main_sequences.xml:32,,,,text,24.501431,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:31:patch666_main_sequences.xml:32,,,,text,49,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:31:patch666_main_sequences.xml:32,,,,text,62.75,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:32:patch666_main_sequences.xml:33,,,,text,50,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:33:patch666_main_sequences.xml:34,,,,text,1,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:34:patch666_main_sequences.xml:35,,,,text,nasleduje topeni ve vane,hard,,,[],Cue/InfoItems/Info
cue,cue:1:34:patch666_main_sequences.xml:35,,,,text,36.25,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:34:patch666_main_sequences.xml:35,,,,text,21.604122,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:34:patch666_main_sequences.xml:35,,,,text,6.7520585,preset_ref,,preset:6.7520585,[],Cue/CueDatas/CueData/Value
cue,cue:1:34:patch666_main_sequences.xml:35,,,,text,99.999985,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:34:patch666_main_sequences.xml:35,,,,text,74.56041,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:34:patch666_main_sequences.xml:35,,,,text,1.2345769,preset_ref,,preset:1.2345769,[],Cue/CueDatas/CueData/Value
cue,cue:1:34:patch666_main_sequences.xml:35,,,,text,11.111118,preset_ref,,preset:11.111118,[],Cue/CueDatas/CueData/Value
cue,cue:1:34:patch666_main_sequences.xml:35,,,,text,56,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:34:patch666_main_sequences.xml:35,,,,text,100,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:34:patch666_main_sequences.xml:35,,,,text,99.999992,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:34:patch666_main_sequences.xml:35,,,,text,0,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:34:patch666_main_sequences.xml:35,,,,text,30,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:34:patch666_main_sequences.xml:35,,,,text,19,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:35:patch666_main_sequences.xml:36,,,,text,zacne se hejbat kulisa,hard,,,[],Cue/InfoItems/Info
cue,cue:1:35:patch666_main_sequences.xml:36,,,,text,34,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:35:patch666_main_sequences.xml:36,,,,text,0,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:35:patch666_main_sequences.xml:36,,,,text,1,hard,,,[],Cue/CueDatas/CueData/Preset/No
cue,cue:1:35:patch666_main_sequences.xml:36,,,,text,4,hard,,,[],Cue/CueDatas/CueData/Preset/No
cue,cue:1:35:patch666_main_sequences.xml:36,,,,text,7,hard,,,[],Cue/CueDatas/CueData/Preset/No
cue,cue:1:35:patch666_main_sequences.xml:36,,,,text,0,hard,,,[],Cue/CueDatas/CueData/Preset/No
cue,cue:1:35:patch666_main_sequences.xml:36,,,,text,50,hard,,,[],Cue/CueDatas/CueData/Preset/No
cue,cue:1:35:patch666_main_sequences.xml:36,,,,text,21.604122,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:35:patch666_main_sequences.xml:36,,,,text,6.7520585,preset_ref,,preset:6.7520585,[],Cue/CueDatas/CueData/Value
cue,cue:1:35:patch666_main_sequences.xml:36,,,,text,99.999985,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:35:patch666_main_sequences.xml:36,,,,text,74.56041,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:35:patch666_main_sequences.xml:36,,,,text,1.2345769,preset_ref,,preset:1.2345769,[],Cue/CueDatas/CueData/Value
cue,cue:1:35:patch666_main_sequences.xml:36,,,,text,11.111118,preset_ref,,preset:11.111118,[],Cue/CueDatas/CueData/Value
cue,cue:1:35:patch666_main_sequences.xml:36,,,,text,100,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:35:patch666_main_sequences.xml:36,,,,text,18.630159,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:35:patch666_main_sequences.xml:36,,,,text,56,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:35:patch666_main_sequences.xml:36,,,,text,18.897638,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:35:patch666_main_sequences.xml:36,,,,text,56.704136,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:35:patch666_main_sequences.xml:36,,,,text,-56.695896,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:35:patch666_main_sequences.xml:36,,,,text,20.5,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:35:patch666_main_sequences.xml:36,,,,text,51,hard,,,[],Cue/CueDatas/CueData/Preset/No
cue,cue:1:35:patch666_main_sequences.xml:36,,,,text,40.503433,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:35:patch666_main_sequences.xml:36,,,,text,18.002289,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:35:patch666_main_sequences.xml:36,,,,text,9.9999997e-06,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:35:patch666_main_sequences.xml:36,,,,text,20.590525,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:35:patch666_main_sequences.xml:36,,,,text,75.498604,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:35:patch666_main_sequences.xml:36,,,,text,24.501431,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:35:patch666_main_sequences.xml:36,,,,text,0.0034332799,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:35:patch666_main_sequences.xml:36,,,,text,0.0022888184,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:35:patch666_main_sequences.xml:36,,,,text,85.503433,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:35:patch666_main_sequences.xml:36,,,,text,-10.497711,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:35:patch666_main_sequences.xml:36,,,,text,-40.496567,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:35:patch666_main_sequences.xml:36,,,,text,16.25,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:35:patch666_main_sequences.xml:36,,,,text,72.649574,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:35:patch666_main_sequences.xml:36,,,,text,88.603981,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:35:patch666_main_sequences.xml:36,,,,text,99.999992,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:35:patch666_main_sequences.xml:36,,,,text,30,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:35:patch666_main_sequences.xml:36,,,,text,27.665548,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:35:patch666_main_sequences.xml:36,,,,text,62.962963,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:35:patch666_main_sequences.xml:36,,,,text,37.037045,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:35:patch666_main_sequences.xml:36,,,,text,49,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:35:patch666_main_sequences.xml:36,,,,text,24,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:35:patch666_main_sequences.xml:36,,,,text,35.5,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:36:patch666_main_sequences.xml:37,,,,text,12.833334,preset_ref,,preset:12.833334,[],Cue/CueDatas/CueData/Value
cue,cue:1:36:patch666_main_sequences.xml:37,,,,text,0,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:37:patch666_main_sequences.xml:38,,,,text,0,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:37:patch666_main_sequences.xml:38,,,,text,31.75,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:38:patch666_main_sequences.xml:39,,,,text,30.75,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:38:patch666_main_sequences.xml:39,,,,text,0,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:38:patch666_main_sequences.xml:39,,,,text,1,hard,,,[],Cue/CueDatas/CueData/Preset/No
cue,cue:1:38:patch666_main_sequences.xml:39,,,,text,0,hard,,,[],Cue/CueDatas/CueData/Preset/No
cue,cue:1:38:patch666_main_sequences.xml:39,,,,text,32,hard,,,[],Cue/CueDatas/CueData/Preset/No
cue,cue:1:38:patch666_main_sequences.xml:39,,,,text,50,hard,,,[],Cue/CueDatas/CueData/Preset/No
cue,cue:1:38:patch666_main_sequences.xml:39,,,,text,-35.095875,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:38:patch666_main_sequences.xml:39,,,,text,-47.247883,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:38:patch666_main_sequences.xml:39,,,,text,99.999985,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:38:patch666_main_sequences.xml:39,,,,text,50.441959,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:38:patch666_main_sequences.xml:39,,,,text,0.88393062,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:38:patch666_main_sequences.xml:39,,,,text,9.4017172,preset_ref,,preset:9.4017172,[],Cue/CueDatas/CueData/Value
cue,cue:1:38:patch666_main_sequences.xml:39,,,,text,100,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:38:patch666_main_sequences.xml:39,,,,text,18.630159,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:38:patch666_main_sequences.xml:39,,,,text,73.499237,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:38:patch666_main_sequences.xml:39,,,,text,18.897638,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:38:patch666_main_sequences.xml:39,,,,text,16.75,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:38:patch666_main_sequences.xml:39,,,,text,16.204121,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:38:patch666_main_sequences.xml:39,,,,text,-49.947926,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:38:patch666_main_sequences.xml:39,,,,text,99.999977,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:38:patch666_main_sequences.xml:39,,,,text,41.27076,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:38:patch666_main_sequences.xml:39,,,,text,1.8701264,preset_ref,,preset:1.8701264,[],Cue/CueDatas/CueData/Value
cue,cue:1:38:patch666_main_sequences.xml:39,,,,text,13.675235,preset_ref,,preset:13.675235,[],Cue/CueDatas/CueData/Value
cue,cue:1:38:patch666_main_sequences.xml:39,,,,text,88.5,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:38:patch666_main_sequences.xml:39,,,,text,17,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:38:patch666_main_sequences.xml:39,,,,text,10.804113,preset_ref,,preset:10.804113,[],Cue/CueDatas/CueData/Value
cue,cue:1:38:patch666_main_sequences.xml:39,,,,text,-44.547928,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:38:patch666_main_sequences.xml:39,,,,text,60.999237,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:38:patch666_main_sequences.xml:39,,,,text,6.5,preset_ref,,preset:6.5,[],Cue/CueDatas/CueData/Value
cue,cue:1:38:patch666_main_sequences.xml:39,,,,text,4,hard,,,[],Cue/CueDatas/CueData/Preset/No
cue,cue:1:38:patch666_main_sequences.xml:39,,,,text,7,hard,,,[],Cue/CueDatas/CueData/Preset/No
cue,cue:1:38:patch666_main_sequences.xml:39,,,,text,21.604122,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:38:patch666_main_sequences.xml:39,,,,text,48,hard,,,[],Cue/CueDatas/CueData/Preset/No
cue,cue:1:38:patch666_main_sequences.xml:39,,,,text,45.902054,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:38:patch666_main_sequences.xml:39,,,,text,19.000668,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:38:patch666_main_sequences.xml:39,,,,text,63.795734,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:38:patch666_main_sequences.xml:39,,,,text,99.999992,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:38:patch666_main_sequences.xml:39,,,,text,43.589752,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:38:patch666_main_sequences.xml:39,,,,text,0.0041199359,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:38:patch666_main_sequences.xml:39,,,,text,21.602062,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:38:patch666_main_sequences.xml:39,,,,text,9.9999997e-06,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:38:patch666_main_sequences.xml:39,,,,text,31.196579,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:38:patch666_main_sequences.xml:39,,,,text,56.410267,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:38:patch666_main_sequences.xml:39,,,,text,-21.595882,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:38:patch666_main_sequences.xml:39,,,,text,4.0981932,preset_ref,,preset:4.0981932,[],Cue/CueDatas/CueData/Value
cue,cue:1:38:patch666_main_sequences.xml:39,,,,text,38.227768,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:38:patch666_main_sequences.xml:39,,,,text,65.811966,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:38:patch666_main_sequences.xml:39,,,,text,16.750008,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:38:patch666_main_sequences.xml:39,,,,text,16.204132,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:38:patch666_main_sequences.xml:39,,,,text,-15.447914,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:38:patch666_main_sequences.xml:39,,,,text,20.202024,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:38:patch666_main_sequences.xml:39,,,,text,99.999969,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:38:patch666_main_sequences.xml:39,,,,text,41.270763,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:38:patch666_main_sequences.xml:39,,,,text,1.870136,preset_ref,,preset:1.870136,[],Cue/CueDatas/CueData/Value
cue,cue:1:38:patch666_main_sequences.xml:39,,,,text,13.675242,preset_ref,,preset:13.675242,[],Cue/CueDatas/CueData/Value
cue,cue:1:38:patch666_main_sequences.xml:39,,,,text,97.857132,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:38:patch666_main_sequences.xml:39,,,,text,93.75,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:39:patch666_main_sequences.xml:40,,,,text,35.75,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:40:patch666_main_sequences.xml:41,,,,text,0,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:41:patch666_main_sequences.xml:42,,,,text,eliska,hard,,,[],Cue/InfoItems/Info
cue,cue:1:41:patch666_main_sequences.xml:42,,,,text,52,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:41:patch666_main_sequences.xml:42,,,,text,0,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:41:patch666_main_sequences.xml:42,,,,text,1,hard,,,[],Cue/CueDatas/CueData/Preset/No
cue,cue:1:41:patch666_main_sequences.xml:42,,,,text,4,hard,,,[],Cue/CueDatas/CueData/Preset/No
cue,cue:1:41:patch666_main_sequences.xml:42,,,,text,7,hard,,,[],Cue/CueDatas/CueData/Preset/No
cue,cue:1:41:patch666_main_sequences.xml:42,,,,text,0,hard,,,[],Cue/CueDatas/CueData/Preset/No
cue,cue:1:41:patch666_main_sequences.xml:42,,,,text,50,hard,,,[],Cue/CueDatas/CueData/Preset/No
cue,cue:1:41:patch666_main_sequences.xml:42,,,,text,-24.29587,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:41:patch666_main_sequences.xml:42,,,,text,-44.547882,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:41:patch666_main_sequences.xml:42,,,,text,99.999985,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:41:patch666_main_sequences.xml:42,,,,text,50.441959,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:41:patch666_main_sequences.xml:42,,,,text,0.88393062,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:41:patch666_main_sequences.xml:42,,,,text,9.4017172,preset_ref,,preset:9.4017172,[],Cue/CueDatas/CueData/Value
cue,cue:1:41:patch666_main_sequences.xml:42,,,,text,100,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:41:patch666_main_sequences.xml:42,,,,text,18.630159,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:41:patch666_main_sequences.xml:42,,,,text,83.999237,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:41:patch666_main_sequences.xml:42,,,,text,18.897638,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:41:patch666_main_sequences.xml:42,,,,text,22.25,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:41:patch666_main_sequences.xml:42,,,,text,16.204121,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:41:patch666_main_sequences.xml:42,,,,text,-49.947926,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:41:patch666_main_sequences.xml:42,,,,text,99.999977,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:41:patch666_main_sequences.xml:42,,,,text,32,hard,,,[],Cue/CueDatas/CueData/Preset/No
cue,cue:1:41:patch666_main_sequences.xml:42,,,,text,41.27076,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:41:patch666_main_sequences.xml:42,,,,text,1.8701264,preset_ref,,preset:1.8701264,[],Cue/CueDatas/CueData/Value
cue,cue:1:41:patch666_main_sequences.xml:42,,,,text,13.675235,preset_ref,,preset:13.675235,[],Cue/CueDatas/CueData/Value
cue,cue:1:41:patch666_main_sequences.xml:42,,,,text,88.5,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:41:patch666_main_sequences.xml:42,,,,text,43.75,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:41:patch666_main_sequences.xml:42,,,,text,-2.695884,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:41:patch666_main_sequences.xml:42,,,,text,-64.797913,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:41:patch666_main_sequences.xml:42,,,,text,17,hard,,,[],Cue/CueDatas/CueData/Preset/No
cue,cue:1:41:patch666_main_sequences.xml:42,,,,text,50.999237,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:41:patch666_main_sequences.xml:42,,,,text,17.75,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:41:patch666_main_sequences.xml:42,,,,text,21.604122,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:41:patch666_main_sequences.xml:42,,,,text,48,hard,,,[],Cue/CueDatas/CueData/Preset/No
cue,cue:1:41:patch666_main_sequences.xml:42,,,,text,45.902054,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:41:patch666_main_sequences.xml:42,,,,text,19.000668,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:41:patch666_main_sequences.xml:42,,,,text,63.795734,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:41:patch666_main_sequences.xml:42,,,,text,99.999992,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:41:patch666_main_sequences.xml:42,,,,text,43.589752,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:41:patch666_main_sequences.xml:42,,,,text,36.25,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:41:patch666_main_sequences.xml:42,,,,text,0.0041199359,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:41:patch666_main_sequences.xml:42,,,,text,21.602062,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:41:patch666_main_sequences.xml:42,,,,text,9.9999997e-06,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:41:patch666_main_sequences.xml:42,,,,text,31.196579,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:41:patch666_main_sequences.xml:42,,,,text,56.410267,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:41:patch666_main_sequences.xml:42,,,,text,-21.595882,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:41:patch666_main_sequences.xml:42,,,,text,4.0981932,preset_ref,,preset:4.0981932,[],Cue/CueDatas/CueData/Value
cue,cue:1:41:patch666_main_sequences.xml:42,,,,text,38.227768,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:41:patch666_main_sequences.xml:42,,,,text,65.811966,hard,,,[],Cue/CueDatas/CueData/Value
cue,cue:1:41:patch666_main_sequences.xml:42,,,,text,49.25,hard,,,[],Cue/CueDatas/CueData/Value
