owner_type,owner_id,fixture_name,fixture_type,fixture_patch,attribute,raw_value,value_type,fixture_id,reference_target,flags,source_path
cue,cue:0:38:patch666_main_sequences.xml:39,RSpiide3 4,6 SPIIDER 33CH Mode 3,3.067,OFFSETSHAPE,0,hard,4,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,RSpiide3 4,6 SPIIDER 33CH Mode 3,3.067,BACKGROUNDSEL,0,hard,4,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,RSpiide3 4,6 SPIIDER 33CH Mode 3,3.067,DIMMSHAPE,0,hard,4,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,RSpiide3 4,6 SPIIDER 33CH Mode 3,3.067,DIMMERBG,0,hard,4,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,RSpiide3 4,6 SPIIDER 33CH Mode 3,3.067,FOREGROUNDSTROBE,0,hard,4,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,RSpiide3 4,6 SPIIDER 33CH Mode 3,3.067,BACKGROUNDSTROBE,0,hard,4,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,RSpiide3 4,6 SPIIDER 33CH Mode 3,3.067,PAN,21.604122,hard,4,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,RSpiide3 4,6 SPIIDER 33CH Mode 3,3.067,TILT,45.902054,hard,4,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,RSpiide3 4,6 SPIIDER 33CH Mode 3,3.067,POSITIONMSPEED,0,hard,4,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,RSpiide3 4,6 SPIIDER 33CH Mode 3,3.067,LAMPCONTROL,0,hard,4,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,RSpiide3 4,6 SPIIDER 33CH Mode 3,3.067,COLORMIXER,0,hard,4,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,RSpiide3 4,6 SPIIDER 33CH Mode 3,3.067,COLORRGB1,19.000668,hard,4,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,RSpiide3 4,6 SPIIDER 33CH Mode 3,3.067,COLORRGB2,63.795734,hard,4,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,RSpiide3 4,6 SPIIDER 33CH Mode 3,3.067,COLORRGB3,99.999992,hard,4,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,RSpiide3 4,6 SPIIDER 33CH Mode 3,3.067,COLORRGB5,43.589752,hard,4,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,RSpiide3 4,6 SPIIDER 33CH Mode 3,3.067,CTC,0,hard,4,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,RSpiide3 4,6 SPIIDER 33CH Mode 3,3.067,COLORMIXMODE,0,hard,4,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,RSpiide3 4,6 SPIIDER 33CH Mode 3,3.067,SHAPESEL,0,hard,4,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,RSpiide3 4,6 SPIIDER 33CH Mode 3,3.067,SHAPESPEED,0,hard,4,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,RSpiide3 4,6 SPIIDER 33CH Mode 3,3.067,SHAPEFADE,0,hard,4,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,RSpiide3 4,6 SPIIDER 33CH Mode 3,3.067,FLOWEREFFECT,0,hard,4,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,RSpiide3 4,6 SPIIDER 33CH Mode 3,3.067,REDSHAPE,100,hard,4,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,RSpiide3 4,6 SPIIDER 33CH Mode 3,3.067,GREENSHAPE,100,hard,4,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,RSpiide3 4,6 SPIIDER 33CH Mode 3,3.067,BLUESHAPE,100,hard,4,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,RSpiide3 4,6 SPIIDER 33CH Mode 3,3.067,WHITESHAPE,100,hard,4,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,RSpiide3 4,6 SPIIDER 33CH Mode 3,3.067,FLOWERCOLORMACROS,0,hard,4,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,RSpiide3 4,6 SPIIDER 33CH Mode 3,3.067,FLOWERSTROBE,18.630159,hard,4,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,RSpiide3 4,6 SPIIDER 33CH Mode 3,3.067,FLOWERDIMMER,0,hard,4,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,RSpiide3 4,6 SPIIDER 33CH Mode 3,3.067,ZOOM,100,hard,4,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,RSpiide3 4,6 SPIIDER 33CH Mode 3,3.067,SHUTTER,18.897638,hard,4,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,RSpiide3 5,6 SPIIDER 33CH Mode 3,,DIM,6.5,hard,5,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,RSpiide3 5,6 SPIIDER 33CH Mode 3,,SPLITFADE,0,hard,5,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,RSpiide3 5,6 SPIIDER 33CH Mode 3,,OFFSETSHAPE,0,hard,5,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,RSpiide3 5,6 SPIIDER 33CH Mode 3,,BACKGROUNDSEL,0,hard,5,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,RSpiide3 5,6 SPIIDER 33CH Mode 3,,DIMMSHAPE,0,hard,5,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,RSpiide3 5,6 SPIIDER 33CH Mode 3,,DIMMERBG,0,hard,5,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,RSpiide3 5,6 SPIIDER 33CH Mode 3,,FOREGROUNDSTROBE,0,hard,5,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,RSpiide3 5,6 SPIIDER 33CH Mode 3,,BACKGROUNDSTROBE,0,hard,5,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,RSpiide3 5,6 SPIIDER 33CH Mode 3,,PAN,0.0041199359,hard,5,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,RSpiide3 5,6 SPIIDER 33CH Mode 3,,TILT,21.602062,hard,5,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,RSpiide3 5,6 SPIIDER 33CH Mode 3,,POSITIONMSPEED,0,hard,5,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,RSpiide3 5,6 SPIIDER 33CH Mode 3,,LAMPCONTROL,0,hard,5,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,RSpiide3 5,6 SPIIDER 33CH Mode 3,,COLORMIXER,0,hard,5,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,RSpiide3 5,6 SPIIDER 33CH Mode 3,,COLORRGB1,9.9999997e-06,hard,5,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,RSpiide3 5,6 SPIIDER 33CH Mode 3,,COLORRGB2,31.196579,hard,5,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,RSpiide3 5,6 SPIIDER 33CH Mode 3,,COLORRGB3,56.410267,hard,5,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,RSpiide3 5,6 SPIIDER 33CH Mode 3,,COLORRGB5,43.589752,hard,5,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,RSpiide3 5,6 SPIIDER 33CH Mode 3,,CTC,0,hard,5,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,RSpiide3 5,6 SPIIDER 33CH Mode 3,,COLORMIXMODE,0,hard,5,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,RSpiide3 5,6 SPIIDER 33CH Mode 3,,SHAPESEL,0,hard,5,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,RSpiide3 5,6 SPIIDER 33CH Mode 3,,SHAPESPEED,0,hard,5,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,RSpiide3 5,6 SPIIDER 33CH Mode 3,,SHAPEFADE,0,hard,5,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,RSpiide3 5,6 SPIIDER 33CH Mode 3,,FLOWEREFFECT,0,hard,5,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,RSpiide3 5,6 SPIIDER 33CH Mode 3,,REDSHAPE,100,hard,5,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,RSpiide3 5,6 SPIIDER 33CH Mode 3,,GREENSHAPE,100,hard,5,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,RSpiide3 5,6 SPIIDER 33CH Mode 3,,BLUESHAPE,100,hard,5,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,RSpiide3 5,6 SPIIDER 33CH Mode 3,,WHITESHAPE,100,hard,5,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,RSpiide3 5,6 SPIIDER 33CH Mode 3,,FLOWERCOLORMACROS,0,hard,5,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,RSpiide3 5,6 SPIIDER 33CH Mode 3,,FLOWERSTROBE,18.630159,hard,5,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,RSpiide3 5,6 SPIIDER 33CH Mode 3,,FLOWERDIMMER,0,hard,5,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,RSpiide3 5,6 SPIIDER 33CH Mode 3,,ZOOM,100,hard,5,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,RSpiide3 5,6 SPIIDER 33CH Mode 3,,SHUTTER,18.897638,hard,5,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,RSpiide3 6,6 SPIIDER 33CH Mode 3,3.100,DIM,6.5,hard,6,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,RSpiide3 6,6 SPIIDER 33CH Mode 3,3.100,SPLITFADE,0,hard,6,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,RSpiide3 6,6 SPIIDER 33CH Mode 3,3.100,OFFSETSHAPE,0,hard,6,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,RSpiide3 6,6 SPIIDER 33CH Mode 3,3.100,BACKGROUNDSEL,0,hard,6,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,RSpiide3 6,6 SPIIDER 33CH Mode 3,3.100,DIMMSHAPE,0,hard,6,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,RSpiide3 6,6 SPIIDER 33CH Mode 3,3.100,DIMMERBG,0,hard,6,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,RSpiide3 6,6 SPIIDER 33CH Mode 3,3.100,FOREGROUNDSTROBE,0,hard,6,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,RSpiide3 6,6 SPIIDER 33CH Mode 3,3.100,BACKGROUNDSTROBE,0,hard,6,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,RSpiide3 6,6 SPIIDER 33CH Mode 3,3.100,PAN,-21.595882,hard,6,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,RSpiide3 6,6 SPIIDER 33CH Mode 3,3.100,TILT,45.902054,hard,6,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,RSpiide3 6,6 SPIIDER 33CH Mode 3,3.100,POSITIONMSPEED,0,hard,6,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,RSpiide3 6,6 SPIIDER 33CH Mode 3,3.100,LAMPCONTROL,0,hard,6,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,RSpiide3 6,6 SPIIDER 33CH Mode 3,3.100,COLORMIXER,0,hard,6,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,RSpiide3 6,6 SPIIDER 33CH Mode 3,3.100,COLORRGB1,4.0981932,hard,6,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,RSpiide3 6,6 SPIIDER 33CH Mode 3,3.100,COLORRGB2,38.227768,hard,6,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,RSpiide3 6,6 SPIIDER 33CH Mode 3,3.100,COLORRGB3,65.811966,hard,6,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,RSpiide3 6,6 SPIIDER 33CH Mode 3,3.100,COLORRGB5,43.589752,hard,6,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,RSpiide3 6,6 SPIIDER 33CH Mode 3,3.100,CTC,0,hard,6,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,RSpiide3 6,6 SPIIDER 33CH Mode 3,3.100,COLORMIXMODE,0,hard,6,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,RSpiide3 6,6 SPIIDER 33CH Mode 3,3.100,SHAPESEL,0,hard,6,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,RSpiide3 6,6 SPIIDER 33CH Mode 3,3.100,SHAPESPEED,0,hard,6,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,RSpiide3 6,6 SPIIDER 33CH Mode 3,3.100,SHAPEFADE,0,hard,6,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,RSpiide3 6,6 SPIIDER 33CH Mode 3,3.100,FLOWEREFFECT,0,hard,6,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,RSpiide3 6,6 SPIIDER 33CH Mode 3,3.100,REDSHAPE,100,hard,6,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,RSpiide3 6,6 SPIIDER 33CH Mode 3,3.100,GREENSHAPE,100,hard,6,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,RSpiide3 6,6 SPIIDER 33CH Mode 3,3.100,BLUESHAPE,100,hard,6,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,RSpiide3 6,6 SPIIDER 33CH Mode 3,3.100,WHITESHAPE,100,hard,6,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,RSpiide3 6,6 SPIIDER 33CH Mode 3,3.100,FLOWERCOLORMACROS,0,hard,6,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,RSpiide3 6,6 SPIIDER 33CH Mode 3,3.100,FLOWERSTROBE,18.630159,hard,6,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,RSpiide3 6,6 SPIIDER 33CH Mode 3,3.100,FLOWERDIMMER,0,hard,6,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,RSpiide3 6,6 SPIIDER 33CH Mode 3,3.100,ZOOM,100,hard,6,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,RSpiide3 6,6 SPIIDER 33CH Mode 3,3.100,SHUTTER,18.897638,hard,6,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,R3LEDWm2 1,9 Robin 300 LEDWash Mode 2,6.001,DIM,16.750008,hard,222,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,R3LEDWm2 1,9 Robin 300 LEDWash Mode 2,6.001,COLORMIXER,9.9999997e-06,hard,222,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,R3LEDWm2 1,9 Robin 300 LEDWash Mode 2,6.001,PAN,16.204132,hard,222,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,R3LEDWm2 1,9 Robin 300 LEDWash Mode 2,6.001,TILT,-15.447914,hard,222,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,R3LEDWm2 1,9 Robin 300 LEDWash Mode 2,6.001,POSITIONMSPEED,20.202024,hard,222,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,R3LEDWm2 1,9 Robin 300 LEDWash Mode 2,6.001,COLORRGB1,99.999969,hard,222,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,R3LEDWm2 1,9 Robin 300 LEDWash Mode 2,6.001,COLORRGB2,41.270763,hard,222,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,R3LEDWm2 1,9 Robin 300 LEDWash Mode 2,6.001,COLORRGB3,1.870136,hard,222,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,R3LEDWm2 1,9 Robin 300 LEDWash Mode 2,6.001,COLORRGB5,13.675242,hard,222,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,R3LEDWm2 1,9 Robin 300 LEDWash Mode 2,6.001,ZOOM,97.857132,hard,222,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,R3LEDWm2 1,9 Robin 300 LEDWash Mode 2,6.001,SHUTTER,93.75,hard,222,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,Sp30012 7,4 Sixpar 300 12 Channel,,DIM,0,hard,27,,[],Cue/CueDatas/CueData
cue,cue:0:38:patch666_main_sequences.xml:39,,,,basic_fade,15,hard,,,"[""timing""]",Cue/CuePart
cue,cue:0:39:patch666_main_sequences.xml:40,RSpiide3 7,6 SPIIDER 33CH Mode 3,3.133,DIM,35.75,hard,7,,[],Cue/CueDatas/CueData
cue,cue:0:39:patch666_main_sequences.xml:40,RSpiide3 8,6 SPIIDER 33CH Mode 3,3.166,DIM,35.75,hard,8,,[],Cue/CueDatas/CueData
cue,cue:0:39:patch666_main_sequences.xml:40,,,,DIM,35.75,hard,9,,[],Cue/CueDatas/CueData
cue,cue:0:39:patch666_main_sequences.xml:40,,,,DIM,35.75,hard,10,,[],Cue/CueDatas/CueData
cue,cue:0:39:patch666_main_sequences.xml:40,,,,DIM,35.75,hard,11,,[],Cue/CueDatas/CueData
cue,cue:0:39:patch666_main_sequences.xml:40,,,,DIM,35.75,hard,12,,[],Cue/CueDatas/CueData
cue,cue:0:39:patch666_main_sequences.xml:40,,,,DIM,35.75,hard,13,,[],Cue/CueDatas/CueData
cue,cue:0:39:patch666_main_sequences.xml:40,,,,DIM,35.75,hard,14,,[],Cue/CueDatas/CueData
cue,cue:0:39:patch666_main_sequences.xml:40,,,,DIM,35.75,hard,15,,[],Cue/CueDatas/CueData
cue,cue:0:39:patch666_main_sequences.xml:40,,,,DIM,35.75,hard,16,,[],Cue/CueDatas/CueData
cue,cue:0:39:patch666_main_sequences.xml:40,,,,basic_fade,5,hard,,,"[""timing""]",Cue/CuePart
cue,cue:0:40:patch666_main_sequences.xml:41,RSpiide3 7,6 SPIIDER 33CH Mode 3,3.133,DIM,0,hard,7,,[],Cue/CueDatas/CueData
cue,cue:0:40:patch666_main_sequences.xml:41,RSpiide3 8,6 SPIIDER 33CH Mode 3,3.166,DIM,0,hard,8,,[],Cue/CueDatas/CueData
cue,cue:0:40:patch666_main_sequences.xml:41,,,,DIM,0,hard,9,,[],Cue/CueDatas/CueData
cue,cue:0:40:patch666_main_sequences.xml:41,,,,DIM,0,hard,10,,[],Cue/CueDatas/CueData
cue,cue:0:40:patch666_main_sequences.xml:41,,,,DIM,0,hard,11,,[],Cue/CueDatas/CueData
cue,cue:0:40:patch666_main_sequences.xml:41,,,,DIM,0,hard,12,,[],Cue/CueDatas/CueData
cue,cue:0:40:patch666_main_sequences.xml:41,,,,DIM,0,hard,13,,[],Cue/CueDatas/CueData
cue,cue:0:40:patch666_main_sequences.xml:41,,,,DIM,0,hard,14,,[],Cue/CueDatas/CueData
cue,cue:0:40:patch666_main_sequences.xml:41,,,,DIM,0,hard,15,,[],Cue/CueDatas/CueData
cue,cue:0:40:patch666_main_sequences.xml:41,,,,DIM,0,hard,16,,[],Cue/CueDatas/CueData
cue,cue:0:40:patch666_main_sequences.xml:41,,,,basic_fade,12,hard,,,"[""timing""]",Cue/CuePart
cue,cue:0:41:patch666_main_sequences.xml:42,,,,text,eliska,hard,,,[],Cue/InfoItems/Info
cue,cue:0:41:patch666_main_sequences.xml:42,RSpiide3 1,6 SPIIDER 33CH Mode 3,3.001,DIM,52,hard,1,,[],Cue/CueDatas/CueData
cue,cue:0:41:patch666_main_sequences.xml:42,RSpiide3 1,6 SPIIDER 33CH Mode 3,3.001,SPLITFADE,0,hard,1,,[],Cue/CueDatas/CueData
cue,cue:0:41:patch666_main_sequences.xml:42,RSpiide3 1,6 SPIIDER 33CH Mode 3,3.001,OFFSETSHAPE,0,hard,1,,[],Cue/CueDatas/CueData
cue,cue:0:41:patch666_main_sequences.xml:42,RSpiide3 1,6 SPIIDER 33CH Mode 3,3.001,BACKGROUNDSEL,0,hard,1,,[],Cue/CueDatas/CueData
cue,cue:0:41:patch666_main_sequences.xml:42,RSpiide3 1,6 SPIIDER 33CH Mode 3,3.001,DIMMSHAPE,0,hard,1,,[],Cue/CueDatas/CueData
cue,cue:0:41:patch666_main_sequences.xml:42,RSpiide3 1,6 SPIIDER 33CH Mode 3,3.001,DIMMERBG,0,hard,1,,[],Cue/CueDatas/CueData
cue,cue:0:41:patch666_main_sequences.xml:42,RSpiide3 1,6 SPIIDER 33CH Mode 3,3.001,FOREGROUNDSTROBE,0,hard,1,,[],Cue/CueDatas/CueData
cue,cue:0:41:patch666_main_sequences.xml:42,RSpiide3 1,6 SPIIDER 33CH Mode 3,3.001,BACKGROUNDSTROBE,0,hard,1,,[],Cue/CueDatas/CueData
cue,cue:0:41:patch666_main_sequences.xml:42,RSpiide3 1,6 SPIIDER 33CH Mode 3,3.001,PAN,-24.29587,hard,1,,[],Cue/CueDatas/CueData
cue,cue:0:41:patch666_main_sequences.xml:42,RSpiide3 1,6 SPIIDER 33CH Mode 3,3.001,TILT,-44.547882,hard,1,,[],Cue/CueDatas/CueData
cue,cue:0:41:patch666_main_sequences.xml:42,RSpiide3 1,6 SPIIDER 33CH Mode 3,3.001,POSITIONMSPEED,0,hard,1,,[],Cue/CueDatas/CueData
cue,cue:0:41:patch666_main_sequences.xml:42,RSpiide3 1,6 SPIIDER 33CH Mode 3,3.001,LAMPCONTROL,0,hard,1,,[],Cue/CueDatas/CueData
cue,cue:0:41:patch666_main_sequences.xml:42,RSpiide3 1,6 SPIIDER 33CH Mode 3,3.001,COLORMIXER,0,hard,1,,[],Cue/CueDatas/CueData
cue,cue:0:41:patch666_main_sequences.xml:42,RSpiide3 1,6 SPIIDER 33CH Mode 3,3.001,COLORRGB1,99.999985,hard,1,,[],Cue/CueDatas/CueData
cue,cue:0:41:patch666_main_sequences.xml:42,RSpiide3 1,6 SPIIDER 33CH Mode 3,3.001,COLORRGB2,50.441959,hard,1,,[],Cue/CueDatas/CueData
cue,cue:0:41:patch666_main_sequences.xml:42,RSpiide3 1,6 SPIIDER 33CH Mode 3,3.001,COLORRGB3,0.88393062,hard,1,,[],Cue/CueDatas/CueData
cue,cue:0:41:patch666_main_sequences.xml:42,RSpiide3 1,6 SPIIDER 33CH Mode 3,3.001,COLORRGB5,9.4017172,hard,1,,[],Cue/CueDatas/CueData
cue,cue:0:41:patch666_main_sequences.xml:42,RSpiide3 1,6 SPIIDER 33CH Mode 3,3.001,CTC,0,hard,1,,[],Cue/CueDatas/CueData
cue,cue:0:41:patch666_main_sequences.xml:42,RSpiide3 1,6 SPIIDER 33CH Mode 3,3.001,COLORMIXMODE,0,hard,1,,[],Cue/CueDatas/CueData
cue,cue:0:41:patch666_main_sequences.xml:42,RSpiide3 1,6 SPIIDER 33CH Mode 3,3.001,SHAPESEL,0,hard,1,,[],Cue/CueDatas/CueData
cue,cue:0:41:patch666_main_sequences.xml:42,RSpiide3 1,6 SPIIDER 33CH Mode 3,3.001,SHAPESPEED,0,hard,1,,[],Cue/CueDatas/CueData
cue,cue:0:41:patch666_main_sequences.xml:42,RSpiide3 1,6 SPIIDER 33CH Mode 3,3.001,SHAPEFADE,0,hard,1,,[],Cue/CueDatas/CueData
cue,cue:0:41:patch666_main_sequences.xml:42,RSpiide3 1,6 SPIIDER 33CH Mode 3,3.001,FLOWEREFFECT,0,hard,1,,[],Cue/CueDatas/CueData
cue,cue:0:41:patch666_main_sequences.xml:42,RSpiide3 1,6 SPIIDER 33CH Mode 3,3.001,REDSHAPE,100,hard,1,,[],Cue/CueDatas/CueData
cue,cue:0:41:patch666_main_sequences.xml:42,RSpiide3 1,6 SPIIDER 33CH Mode 3,3.001,GREENSHAPE,100,hard,1,,[],Cue/CueDatas/CueData
cue,cue:0:41:patch666_main_sequences.xml:42,RSpiide3 1,6 SPIIDER 33CH Mode 3,3.001,BLUESHAPE,100,hard,1,,[],Cue/CueDatas/CueData
cue,cue:0:41:patch666_main_sequences.xml:42,RSpiide3 1,6 SPIIDER 33CH Mode 3,3.001,WHITESHAPE,100,hard,1,,[],Cue/CueDatas/CueData
cue,cue:0:41:patch666_main_sequences.xml:42,RSpiide3 1,6 SPIIDER 33CH Mode 3,3.001,FLOWERCOLORMACROS,0,hard,1,,[],Cue/CueDatas/CueData
cue,cue:0:41:patch666_main_sequences.xml:42,RSpiide3 1,6 SPIIDER 33CH Mode 3,3.001,FLOWERSTROBE,18.630159,hard,1,,[],Cue/CueDatas/CueData
cue,cue:0:41:patch666_main_sequences.xml:42,RSpiide3 1,6 SPIIDER 33CH Mode 3,3.001,FLOWERDIMMER,0,hard,1,,[],Cue/CueDatas/CueData
cue,cue:0:41:patch666_main_sequences.xml:42,RSpiide3 1,6 SPIIDER 33CH Mode 3,3.001,ZOOM,83.999237,hard,1,,[],Cue/CueDatas/CueData
cue,cue:0:41:patch666_main_sequences.xml:42,RSpiide3 1,6 SPIIDER 33CH Mode 3,3.001,SHUTTER,18.897638,hard,1,,[],Cue/CueDatas/CueData
cue,cue:0:41:patch666_main_sequences.xml:42,RSpiide3 2,6 SPIIDER 33CH Mode 3,,DIM,22.25,hard,2,,[],Cue/CueDatas/CueData
